url,label,page_length_chars,text_to_html_ratio,script_entropy_avg,num_scripts,inline_script_ratio,num_obfuscated_scripts,max_script_length,num_forms,has_password_field,num_hidden_inputs,total_input_fields,num_forms_external_action,suspicious_input_name_count,credential_placeholder_count,num_images,image_alt_anomaly_ratio,external_css_count,external_js_count,num_external_links,ip_link_count,mailto_link_count,num_meta_refresh,base_tag_domain_mismatch,canonical_domain_mismatch,og_url_domain_mismatch,favicon_domain_mismatch,inline_event_handler_count,suspicious_keyword_density,mixed_protocol_reference_count
https://www.globalgovernance.eu,1,69495,0.077,4.787,13,0.385,0,3527,1,0,0,2,1,1,0,34,0.971,3,8,6,0,1,0,0,0,0,1,11,0.00129,4
https://www.keystonebuildinggroup.net,1,1480062,0.011,4.903,38,0.526,1,315344,0,0,0,0,0,0,0,46,0.0,17,1,117,0,1,0,0,1,0,1,146,0.00165,32
https://www.leblockhaus.com,1,44429,0.068,4.689,11,0.364,0,337,0,0,0,0,0,0,0,27,0.444,2,5,10,0,0,0,0,0,0,0,29,0.0,4
http://www.bbg.eqtxu.com,0,4406,0.003,5.563,1,1.0,0,4311,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,0.0,0
https://www.thedrinksbusiness.com,1,165043,0.069,4.606,26,0.385,0,6094,3,0,3,7,0,2,0,79,0.177,0,3,34,0,0,0,0,0,0,0,47,0.00165,1
https://is.gd/7j8akv,0,1417,0.212,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,4,0.0,2
http://www.p9befbeb5823fc55a9fbedaa14584149fe.ws,0,637,0.284,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0.0,0
https://www.ecotope.org,1,15218,0.147,4.761,3,0.667,0,538,1,0,2,2,0,0,0,13,0.538,0,0,2,0,1,0,0,1,0,0,5,0.00341,3
http://www.packingfairturkiye.com,0,257820,0.028,5.013,69,0.362,0,13633,1,0,6,9,0,1,0,24,0.333,53,42,177,0,0,0,0,1,0,1,24,0.0,0
https://www.tag24.com,1,189878,0.031,4.431,14,0.714,0,17373,1,0,0,8,0,0,0,65,0.015,1,4,5,0,0,0,0,0,0,0,19,0.0011,55
https://www.crimemagazine.com,1,59040,0.099,5.199,9,0.778,0,4078,2,1,4,9,0,1,0,44,0.932,0,1,37,0,0,0,0,0,0,0,6,0.00533,86
https://www.playerprofiler.com,1,321963,0.014,4.956,22,0.409,0,2568,0,0,0,0,0,0,0,24,0.458,0,4,17,0,0,0,0,0,0,0,25,0.00304,42
https://www.globotours.net,1,95419,0.048,4.914,41,0.439,0,9763,1,0,5,8,0,1,0,15,0.733,3,2,12,0,1,0,0,0,0,0,16,0.0,6
https://oablages.org.br/wp/privacy-policy/login.html,0,70129,0.02,4.625,31,0.323,0,3417,3,0,3,7,2,1,0,6,0.667,31,21,37,0,0,0,0,0,0,1,15,0.0,2
https://www.kpl.org,1,120206,0.084,5.035,13,0.538,0,1189,1,0,56,61,0,0,0,50,0.96,2,1,47,0,0,0,0,0,0,0,16,0.00509,43
https://www.sprecozero.it,1,270269,0.028,4.857,41,0.415,0,3229,1,0,4,12,0,1,0,55,0.727,0,1,24,0,0,0,0,0,0,0,30,0.0,12
https://www.swinburneonline.edu.au,1,169279,0.06,4.817,25,0.56,0,6611,2,0,27,35,1,1,0,47,0.0,3,1,16,0,0,0,0,0,0,0,28,0.00583,1
https://hoison33v.firebaseapp.com/,0,21265,0.015,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1.0,1,0,2,0,0,0,0,0,0,0,1,0.0,0
https://www.mmu.ac.uk,1,8963,0.006,6.121,1,1.0,0,6961,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,6,0.0,0
https://www.foe.org.au,1,65973,0.078,4.751,17,0.706,0,970,2,0,6,15,0,4,0,12,0.0,5,5,17,0,0,0,0,0,0,1,28,0.00123,2
https://www.addisoncounty.com,1,79337,0.03,4.401,21,0.619,0,1415,0,0,4,6,0,0,0,32,0.375,1,4,19,0,1,0,0,0,0,1,84,0.0085,6
https://www.spinvfx.com,1,114372,0.011,3.905,38,0.737,0,2218,0,0,0,0,0,0,0,15,0.333,1,3,19,0,0,0,0,0,0,0,26,0.0,5
https://bafybeigoasiavcvjfhervswg5qu3hwakgpbotrcrinrjuauwt5phbt2gii.ipfs.w3s.link/bbr.html,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
https://www.markedcardspoker.com,1,72817,0.14,5.092,9,0.667,0,1429,1,0,0,3,0,0,0,61,0.033,2,3,12,0,2,0,0,0,0,0,31,0.0006,0
https://www.castlesworld.com,1,24250,0.073,4.779,14,0.286,0,354,1,0,0,0,0,0,0,11,0.0,0,6,3,0,0,0,0,0,0,0,19,0.0036,2
https://www.norsk-stor.com,1,92236,0.029,4.656,38,0.605,2,3558,4,0,0,7,0,0,0,26,0.769,2,2,6,0,0,0,0,0,0,0,22,0.00993,3
https://www.armenianchurch.org,1,166150,0.043,4.405,10,0.4,0,115521,2,0,1,7,0,1,0,21,0.0,0,2,9,0,0,0,0,0,0,0,11,0.0,0
https://www.save-cook.com,1,53913,0.244,4.211,14,0.071,0,41,1,0,0,3,0,1,0,45,0.289,1,0,38,0,0,0,0,0,0,0,20,0.0,2
https://www.scuolaapm.it,1,104012,0.024,4.966,90,0.3,0,3275,0,0,0,4,0,0,0,6,0.667,6,63,24,0,0,0,0,1,1,1,42,0.0,7
http://www.stage5klinger.info,0,114,0.0,4.172,1,1.0,0,56,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
https://att-103460.square.site/,0,1547,0.036,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
https://www.tydal.kommune.no,1,65446,0.039,4.33,34,0.412,0,9846,1,0,10,14,0,0,0,3,0.333,2,1,11,0,2,0,0,0,0,0,26,0.0,3
https://www.jaculican.com,1,66394,0.011,4.78,27,0.519,0,3414,0,0,0,0,0,0,0,12,0.583,1,0,11,0,1,0,0,0,0,0,24,0.0,4
https://mitld-bruger-id.web.app/,0,21265,0.015,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1.0,1,0,2,0,0,0,0,0,0,0,1,0.0,0
https://www.avalonrents.com,1,50189,0.066,5.04,10,0.3,0,448,3,0,0,3,0,0,0,21,0.048,2,2,15,0,0,0,0,0,0,0,8,0.00202,1
http://www.manaton.us,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
https://www.senaatti.fi,1,473847,0.032,4.871,23,0.565,0,6674,1,0,0,1,0,0,0,24,0.292,1,0,24,0,0,0,0,0,0,0,76,0.00201,7
https://www.hellbendermedia.com,1,130084,0.038,4.979,48,0.417,0,5393,2,0,2,7,0,0,0,34,0.941,1,2,13,0,0,0,0,0,0,0,33,0.0,0
https://www.iwm.at,1,87503,0.141,5.173,45,0.044,0,6941,1,0,0,2,0,0,0,28,0.464,0,2,8,0,1,0,0,0,0,0,8,0.0,17
http://www.descubrecartagena.com,0,5800,0.021,4.916,9,0.111,0,1745,0,0,0,0,0,0,0,1,0.0,3,8,3,0,1,0,0,0,0,1,3,0.0,0
https://www.mathcad.com,1,72254,0.029,4.105,25,0.56,1,6672,0,0,1,1,0,0,0,18,0.0,1,9,4,0,0,0,0,0,0,0,30,0.00319,0
