url,label,page_length_chars,text_to_html_ratio,script_entropy_avg,num_scripts,inline_script_ratio,num_obfuscated_scripts,max_script_length,num_forms,has_password_field,num_hidden_inputs,total_input_fields,num_forms_external_action,suspicious_input_name_count,credential_placeholder_count,num_images,image_alt_anomaly_ratio,external_css_count,external_js_count,num_external_links,ip_link_count,mailto_link_count,num_meta_refresh,base_tag_domain_mismatch,canonical_domain_mismatch,og_url_domain_mismatch,favicon_domain_mismatch,inline_event_handler_count,suspicious_keyword_density,mixed_protocol_reference_count
https://www.getfinal.com,1,11738,0.057,4.675,13,0.385,0,441,0,0,0,0,0,0,0,3,0.0,0,2,3,0,0,0,0,1,0,0,44,0.02542,4
https://www.playgroundsafetyinspector.co.uk,1,43026,0.208,4.913,14,0.214,0,4145,2,0,2,12,0,2,2,21,0.286,1,5,7,0,0,0,0,0,0,0,7,0.0,4
https://www.urbanamericandrygoods.com,1,589485,0.014,4.814,34,0.735,0,52962,48,0,192,266,0,24,0,66,0.152,0,2,15,0,3,0,0,0,0,0,242,0.0,77
https://objectstorage.uk-london-1.oraclecloud.com/n/lrvsfzlndr7u/b/app/o/link.html,0,153,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
https://www.your-site.com,1,15982,0.036,0,0,0.0,0,0,0,0,0,0,0,0,0,21,0.429,0,0,1,0,1,0,0,0,0,0,31,0.0,4
https://www.whtt.com,1,91111,0.063,5.04,58,0.466,0,2501,0,0,0,0,0,0,0,46,0.761,9,27,33,0,0,0,0,0,0,1,19,0.00104,14
https://www.heriapro.com,1,39006,0.03,5.027,10,0.4,0,26169,0,0,0,0,0,0,0,5,0.6,4,5,11,0,0,0,0,0,0,0,18,0.0,1
https://www.nirvanajewellery.com,1,83926,0.019,4.804,47,0.553,0,23339,1,0,0,3,1,1,0,16,0.0,4,2,7,0,0,0,0,0,0,0,115,0.0,3
https://www.locale.co.uk,1,97437,0.057,4.676,21,0.286,0,1944,0,0,0,0,0,0,0,28,0.214,2,1,6,0,0,0,0,0,0,0,18,0.00243,2
https://www.biguine.com,1,79515,0.016,5.002,40,0.325,0,2317,0,0,3,3,0,0,0,19,0.895,3,2,14,0,0,0,0,0,0,0,11,0.0,0
https://www.princetonmn.org,1,78117,0.13,4.731,19,0.368,0,3118,2,0,2,6,0,0,0,21,0.286,5,2,408,0,0,0,0,0,0,0,12,0.00281,10
https://www.jantareview.com,1,43553,0.136,4.873,17,0.412,0,902,3,0,9,16,0,0,0,4,0.0,0,5,5,0,0,0,0,0,0,0,13,0.0033,0
https://premiumhome.cl/css/index.php?email=salesrep@widomaker.com,0,54935,0.005,4.984,5,0.8,0,3385,1,0,0,1,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,6,0.0,4
