url,label,page_length_chars,text_to_html_ratio,script_entropy_avg,num_scripts,inline_script_ratio,num_obfuscated_scripts,max_script_length,num_forms,has_password_field,num_hidden_inputs,total_input_fields,num_forms_external_action,suspicious_input_name_count,credential_placeholder_count,num_images,image_alt_anomaly_ratio,external_css_count,external_js_count,num_external_links,ip_link_count,mailto_link_count,num_meta_refresh,base_tag_domain_mismatch,canonical_domain_mismatch,og_url_domain_mismatch,favicon_domain_mismatch,inline_event_handler_count,suspicious_keyword_density,mixed_protocol_reference_count
http://www.ninasangtani.com,0,114,0.0,4.172,1,1.0,0,56,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
http://www.z1a5a353ce520bc7869dc081e14fae8bdb.ws,0,637,0.284,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0.0,0
https://www.navadapp.com,1,5176,0.057,5.014,3,0.667,0,488,0,0,0,0,0,0,0,5,0.0,1,1,3,0,0,0,0,0,1,0,21,0.0,1
http://www.fazpandemidestekyardimial.ezyro.com,0,17174,0.169,4.227,1,1.0,0,1121,0,0,0,0,0,0,0,0,0.0,0,0,3,1,0,0,0,0,0,0,1,0.01114,0
https://dev-ban89.pantheonsite.io/des/index.php,0,570,0.137,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
https://www.naturalcitizen.com,1,204551,0.022,4.87,91,0.637,0,12021,10,0,32,34,0,0,0,60,0.267,7,18,6,0,0,0,0,0,0,0,49,0.00384,4
https://www.spicerweb.org,1,15789,0.301,4.608,5,0.2,0,190,1,0,2,2,0,0,0,4,0.0,0,1,1,0,0,0,0,0,0,0,3,0.00141,2
https://www.terravigna.com,1,39778,0.003,4.95,35,0.486,0,3415,0,0,0,0,0,0,0,3,0.667,4,3,2,0,0,0,0,0,0,0,17,0.04167,0
https://www.neshanstyle.com,1,55998,0.02,4.841,40,0.65,0,6343,4,1,6,14,0,5,0,8,0.125,1,1,2,0,0,0,0,0,0,0,37,0.0,4
https://ggdudu.webwave.dev/,0,20,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
https://www.bobchampion.org.uk,1,37322,0.095,4.901,9,0.444,0,699,0,0,0,0,0,0,0,37,0.378,1,3,11,0,1,0,0,0,0,0,7,0.0,10
https://www.dona.net,1,27228,0.066,4.995,2,0.5,0,382,1,0,0,2,0,0,0,5,0.0,0,0,0,0,0,0,0,0,0,0,6,0.00398,10
https://www.williamcronon.net,1,19179,0.142,4.986,8,0.5,0,2914,1,0,1,2,1,0,0,6,1.0,1,0,9,0,0,0,0,0,0,0,16,0.0,10
https://www.trustartanddesign.com,1,42483,0.041,4.963,12,0.833,0,3831,1,0,0,3,1,1,0,20,0.95,0,1,8,0,0,0,0,0,0,0,43,0.0,10
https://fb-restriction-case-eb7be.web.app/,0,21265,0.015,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1.0,1,0,2,0,0,0,0,0,0,0,1,0.0,0
https://www.modulaware.com,1,6349,0.262,0,0,0.0,0,0,1,0,2,6,1,0,0,2,0.0,0,0,22,0,0,0,0,0,0,0,2,0.00366,31
https://www.thingsmadethinkable.com,1,29883,0.087,3.942,8,0.5,0,275,0,0,0,0,0,0,0,59,0.644,0,0,18,0,2,0,0,0,0,0,9,0.00226,11
https://www.synthesia.app,1,11677,0.285,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,5,0,0,0,0,0,0,1,2,0.00537,1
https://www.abraji.org.br,1,37243,0.107,5.216,6,0.333,0,488,1,0,1,3,0,0,0,25,0.16,0,1,19,0,0,0,0,0,0,0,29,0.0,2
http://188bet25.com/,0,4548,0.166,4.385,3,1.0,0,375,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,4,0.0,0
http://www.cloudnaver.com,0,8936,0.032,4.675,8,0.5,0,921,1,0,2,2,0,0,0,7,0.714,4,4,2,0,0,0,0,0,0,0,5,0.0,0
https://www.wma.net,1,71203,0.06,4.815,6,0.333,0,2157,1,0,1,2,0,0,0,11,0.273,0,3,5,0,0,0,0,0,0,0,22,0.0,1
https://www.paralympicheritage.org.uk,1,76632,0.059,4.65,27,0.63,0,6057,2,0,4,10,0,0,0,14,0.143,4,3,7,0,0,0,0,0,0,1,47,0.00141,0
https://www.gibberlings3.net,1,68177,0.143,4.81,15,0.467,0,1404,0,0,0,0,0,0,0,2,0.0,8,8,21,0,0,0,0,0,0,1,21,0.0063,4
https://www.ministryofsound.com,1,36359,0.04,5.014,19,0.368,0,3420,0,0,0,0,0,0,0,2,0.0,0,2,9,0,0,0,0,0,0,0,29,0.0,1
https://www.silverstripe.org,1,115494,0.106,4.727,13,0.385,0,3613,1,0,0,1,0,0,0,25,0.0,0,3,62,0,0,0,0,0,0,0,22,0.0106,23
https://www.thekinkajous.co.uk,1,8993,0.037,5.091,2,1.0,0,391,0,0,0,0,0,0,0,18,0.056,2,0,13,0,0,0,0,0,0,0,21,0.0,12
http://www.dieuhoaxanh.vn,0,243814,0.044,4.806,34,0.5,0,6221,3,0,1,5,2,0,0,52,0.058,15,17,334,0,0,0,0,1,1,0,52,0.0,0
https://www.comune.taranto.it,1,136924,0.057,4.586,8,0.375,0,814,1,0,6,23,0,0,0,25,0.0,0,2,46,0,1,0,0,0,0,1,13,0.0,6
https://www.vedur.is,1,96652,0.113,4.83,26,0.538,0,13078,1,0,0,8,0,0,0,27,0.259,0,2,34,0,1,0,0,0,0,0,7,0.0,36
https://track-id-3392.firebaseapp.com/,0,21265,0.015,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1.0,1,0,2,0,0,0,0,0,0,0,1,0.0,0
https://mail-orange8.godaddysites.com/,0,42513,0.012,4.854,6,0.333,0,231,1,0,0,3,0,0,0,2,0.0,0,4,3,0,0,0,0,0,1,1,15,0.0,1
https://www.irasov.com,1,351224,0.271,4.954,15,0.333,0,3411,0,0,0,0,0,0,0,193,0.0,0,0,9,0,0,0,0,0,0,0,10,0.00031,76
https://www.capterra.nl,1,166217,0.04,4.41,15,0.933,0,945,1,0,0,1,0,0,0,103,0.301,1,1,58,0,0,0,0,0,0,1,42,0.0,3
https://www.arbos.at,1,20338,0.005,4.565,2,1.0,0,500,0,0,0,0,0,0,0,30,0.967,0,0,4,0,0,0,0,0,0,0,29,0.0,15
https://www.hiof.no,1,39228,0.092,4.377,7,0.429,0,1090,3,0,2,5,0,0,0,6,0.0,0,2,8,0,1,0,0,0,0,0,19,0.0,2
https://rasulcllc.com/wellh/wellsh/web/authen.php?web/auth/wells/login/overviewaccounts/overview/index=lcyxd3u7s5sbzwauel40p7vh9rn3bpbaqlp61e7cu0ifjwgh1lde7nqut4hnc2craezmxoodctzj8xqd,0,143966,0.014,4.988,37,0.351,0,25281,1,0,3,5,0,0,0,7,0.429,1,1,12,0,2,0,0,0,0,0,12,0.00962,22
