url,label,page_length_chars,text_to_html_ratio,script_entropy_avg,num_scripts,inline_script_ratio,num_obfuscated_scripts,max_script_length,num_forms,has_password_field,num_hidden_inputs,total_input_fields,num_forms_external_action,suspicious_input_name_count,credential_placeholder_count,num_images,image_alt_anomaly_ratio,external_css_count,external_js_count,num_external_links,ip_link_count,mailto_link_count,num_meta_refresh,base_tag_domain_mismatch,canonical_domain_mismatch,og_url_domain_mismatch,favicon_domain_mismatch,inline_event_handler_count,suspicious_keyword_density,mixed_protocol_reference_count
http://www.mailservices.pythonanywhere.com,0,2957,0.483,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,4,0,0,0,0,0,0,0,0,0.0,0
https://sbc-atttt8.weebly.com/,0,3909,0.032,0,1,0.0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0,0,0,0,1,3,0.0,2
https://www.gaiaresources.com.au,1,15018,0.085,4.967,4,0.25,0,297,0,0,0,0,0,0,0,5,0.6,1,1,6,0,2,0,0,0,0,0,7,0.0,0
https://www.brianwildsmith.com,1,112811,0.01,4.899,33,0.545,0,31672,2,0,0,4,0,1,0,17,0.176,5,15,11,0,0,0,0,0,0,1,59,0.0,9
https://www.cultura.gal,1,86328,0.068,5.093,42,0.071,0,10649,2,0,0,4,0,0,0,46,0.391,0,1,54,0,0,0,0,0,0,0,10,0.0,24
https://www.wgbh.org,1,282166,0.021,4.581,26,0.231,0,1453,2,0,0,3,0,0,0,31,0.0,1,19,37,0,0,0,0,0,0,0,31,0.0,9
https://www.pfpa.mil,1,362,0.558,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
https://docs.google.com/presentation/d/e/2pacx-1vqp1bs7pp2guhiddnanci5t_elobevup6mr14v_llaxfa_35lnj_gd57iuzq91rm4xioxgt3rstsqqu/pub?start=false&loop=false&delayms=3000&slide=id.p,0,7927,0.044,5.394,1,1.0,0,4719,0,0,0,0,0,0,0,1,0.0,1,0,2,0,0,0,0,0,0,0,9,0.0,0
https://www.crossfire-designs.de,1,45223,0.28,4.315,2,0.5,0,40,0,0,0,0,0,0,0,91,0.813,0,1,12,0,0,0,0,0,0,0,13,0.00464,16
https://www.nacionmulticultural.unam.mx,1,41631,0.147,4.976,7,0.143,0,162,0,0,0,0,0,0,0,43,0.512,0,1,35,0,0,0,0,0,0,0,8,0.0,7
https://www.marikakk.com,1,181578,0.013,4.838,15,0.467,0,1713,0,0,0,4,0,0,0,7,0.0,1,0,22,0,0,0,0,0,0,0,15,0.0,21
https://www.citz.co.uk,1,100425,0.025,5.022,17,0.471,0,633,3,0,1,12,3,1,0,17,0.353,3,9,57,0,0,0,0,1,1,0,18,0.01188,5
https://www.navytv.org,1,88867,0.034,5.041,11,0.455,0,3385,2,0,0,4,0,0,0,20,0.65,1,0,10,0,0,0,0,0,0,0,18,0.0,45
https://www.sinarmas.com,1,25168,0.09,4.633,10,0.3,0,1063,1,0,0,3,0,1,0,31,0.387,2,4,13,0,0,0,0,0,0,0,22,0.0,3
https://www.stocksy.com,1,32921,0.002,4.961,27,0.667,0,7349,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,89,0.0,3
https://www.pantypostman.com,1,60903,0.019,4.852,56,0.518,0,6999,2,0,0,5,2,2,0,23,0.87,2,2,4,0,1,0,0,0,0,0,34,0.0,3
https://www.tuesdayquest.com,1,31720,0.078,4.886,11,0.091,0,470,1,0,0,4,1,1,0,22,0.136,1,1,12,0,0,0,0,0,0,0,42,0.00723,1
https://www.comune.adrano.ct.it,1,1524,0.182,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
https://www.pubhort.org,1,11809,0.351,4.786,7,0.429,1,221,0,0,0,0,0,0,0,0,0.0,1,1,10,0,0,0,0,0,0,0,3,0.00174,3
https://u1ti33.webwave.dev/,0,20,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
https://www.thedailyvox.co.za,1,91,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0
https://www.astraeafoundation.org,1,18493,0.043,4.853,13,0.615,0,954,0,0,0,1,0,0,0,1,0.0,3,5,0,0,0,0,0,0,0,0,4,0.0,0
https://www.bibliographica.org,1,40475,0.084,5.184,10,0.3,0,3260,1,0,0,1,0,0,0,4,0.25,1,0,10,0,0,0,0,0,0,0,16,0.0,0
https://www.dalfilo.com,1,764971,0.013,4.726,91,0.549,0,38606,2,0,10,11,0,0,0,762,0.509,5,21,23,0,1,0,0,0,0,0,76,0.0,25
https://www.theneighborswindow.com,1,23367,0.422,0,7,0.0,0,0,0,0,0,0,0,0,0,17,0.176,0,0,22,0,2,0,0,0,0,0,8,0.0,7
https://www.takeo.co.jp,1,15792,0.086,5.259,6,0.167,0,349,0,0,0,1,0,0,0,16,0.125,0,0,6,0,0,0,0,0,0,0,3,0.0,0
https://www.transparency.hu,1,747825,0.009,4.967,79,0.494,0,253991,4,0,15,31,2,0,0,51,0.471,52,40,134,0,1,0,0,1,1,1,34,0.00252,11
https://www.ilfb.org,1,156600,0.058,4.676,19,0.474,0,1199,1,0,0,2,0,0,0,4,1.0,2,4,22,0,0,0,0,0,0,0,2,0.00069,9
http://www.is-a-soxfan.org,0,16070,0.215,0,5,0.0,0,0,0,0,0,0,0,0,0,14,0.857,1,5,8,0,0,0,0,0,0,1,3,0.01207,0
https://www.bluebirdbanter.com,1,747533,0.009,4.773,34,0.118,0,204365,1,0,0,1,0,0,0,95,0.021,0,6,50,0,0,0,0,0,0,1,35,0.0009,171
https://www.congresoholistico.com,1,29710,0.102,4.22,6,0.167,0,974,0,0,0,0,0,0,0,27,1.0,1,0,15,0,3,0,0,0,0,0,32,0.0,3
https://www.demos.smu.ca,1,14425,0.056,5.229,11,0.182,0,764,1,0,1,2,0,0,0,13,0.923,0,1,2,0,0,0,0,0,0,0,5,0.0,0
