url,label,page_length_chars,text_to_html_ratio,script_entropy_avg,num_scripts,inline_script_ratio,num_obfuscated_scripts,max_script_length,num_forms,has_password_field,num_hidden_inputs,total_input_fields,num_forms_external_action,suspicious_input_name_count,credential_placeholder_count,num_images,image_alt_anomaly_ratio,external_css_count,external_js_count,num_external_links,ip_link_count,mailto_link_count,num_meta_refresh,base_tag_domain_mismatch,canonical_domain_mismatch,og_url_domain_mismatch,favicon_domain_mismatch,inline_event_handler_count,suspicious_keyword_density,mixed_protocol_reference_count
https://pay-jontok92.vercel.app/,0,101,0.99,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
https://www.delightfuldapple.com,1,212918,0.075,4.778,49,0.592,0,6882,5,0,15,18,0,1,0,67,0.0,0,1,11,0,0,0,0,0,0,0,35,0.00351,25
https://www.pelicanhill.com,1,154206,0.042,4.865,44,0.455,0,4572,1,0,0,2,1,0,0,36,0.361,13,24,85,0,0,0,0,1,1,1,34,0.00097,3
https://www.polishairforce.pl,1,43106,0.677,0,1,0.0,0,0,0,0,0,1,0,0,0,28,0.0,0,0,36,0,2,0,0,0,0,0,1,0.0,4
https://www.livemath.com,1,19439,0.196,5.24,3,0.667,0,3895,0,0,0,0,0,0,0,2,0.0,3,1,4,0,2,0,0,0,0,0,15,0.0,0
https://www.feestzaal-geraardsbergen.be,1,50106,0.111,5.018,29,0.345,0,3428,1,0,0,2,0,0,0,3,0.333,2,2,6,0,2,0,0,0,0,0,22,0.0,2
https://www.rhinestonz.co.nz,1,27570,0.154,4.718,15,0.4,0,1783,1,0,0,2,0,0,0,18,0.611,0,6,11,0,1,0,0,0,0,0,7,0.0,0
https://dev-gestiondesoporteonline.pantheonsite.io/home.php,0,570,0.137,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
https://www.thereadingbug.com,1,79674,0.071,4.833,13,0.308,0,7851,2,0,5,9,0,0,0,54,0.63,1,3,30,0,0,0,0,0,0,0,26,0.0023,23
http://64.47.167.72.host.secureserver.net/.sac-atendimento/?hash=gislaine@mgmceras.com.br,0,10225,0.027,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,2,0,1,0,0,0,0,0,6,0.06667,0
https://www.beldo.com,1,51914,0.051,4.57,7,0.571,0,1273,0,0,4,6,0,0,0,21,0.81,0,0,21,0,0,0,0,0,0,0,17,0.0,0
http://www.goingthere.org,0,114,0.0,4.172,1,1.0,0,56,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
https://sbt6-sa.web.app/,0,21265,0.015,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1.0,1,0,2,0,0,0,0,0,0,0,1,0.0,0
https://www.okyanusingilizce.com,1,7045,0.1,4.854,1,1.0,0,375,0,0,0,0,0,0,0,0,0.0,0,0,5,0,0,0,0,0,0,0,4,0.0,0
https://akanksha3012.github.io/netflix,0,9115,0.027,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,3,0,0,0,0,0,0,0,2,0.02326,0
https://www.nicklephotography.com,1,171658,0.007,4.965,38,0.421,0,3403,2,0,4,8,0,1,0,14,0.857,2,2,7,0,0,0,0,0,0,0,36,0.0,0
https://www.emaanlibrary.com,1,2335413,0.097,5.076,52,0.269,0,10697,22,0,61,92,1,1,0,5,0.8,6,4,3,0,0,0,0,0,0,0,43,0.00022,0
https://www.framesfashion.com,1,96208,0.117,4.52,60,0.933,7,3959,4,1,1,7,0,4,0,6,0.0,1,0,37,0,0,0,0,0,0,0,42,0.00624,0
https://www.ohiogolf.org,1,20659,0.178,5.216,3,0.333,0,378,1,0,0,1,0,0,0,11,0.909,1,0,17,0,0,0,0,0,0,0,8,0.00352,5
https://yahoomail-106310.weeblysite.com/,0,1547,0.036,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
https://www.lakewoodorganic.com,1,353338,0.018,4.736,92,0.663,0,30992,3,0,4,6,0,1,0,63,0.175,82,29,77,0,0,0,0,1,1,1,136,0.00292,18
http://www.fbcom-1000321329-review.web.app,0,21265,0.015,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1.0,1,0,2,0,0,0,0,0,0,0,1,0.0,0
https://www.vapor.com,1,347015,0.028,4.805,64,0.609,0,10570,15,0,60,63,0,1,0,44,0.295,1,4,12,0,0,0,0,0,0,0,83,0.00191,43
https://www.klhsite.com,1,20239,0.181,4.853,22,0.273,0,528,1,0,1,3,0,0,0,2,0.5,0,1,26,0,0,0,0,0,0,0,7,0.0,5
https://www.wfp.org,1,97890,0.066,5.193,6,0.5,0,1278,0,0,0,1,0,0,0,16,0.0,1,1,30,0,0,0,0,0,0,1,36,0.00211,3
https://www.fordification.com,1,24901,0.134,5.028,3,1.0,1,1809,2,0,0,3,2,0,0,45,1.0,0,0,3,0,1,0,0,0,0,0,15,0.0,6
https://www.verificationhandbook.com,1,36172,0.442,5.25,5,0.2,0,416,3,0,2,12,1,2,0,28,0.964,1,0,124,0,0,0,0,0,0,0,5,0.00277,99
https://www.visitpella.com,1,15402,0.09,4.586,17,0.235,0,490,1,0,0,2,0,0,0,5,0.4,2,10,17,0,0,0,0,0,0,0,14,0.0,0
https://www.markovenden.com,1,18463,0.305,5.441,6,0.167,0,3373,0,0,0,0,0,0,0,18,1.0,1,0,32,0,0,0,0,0,0,0,3,0.0,1
https://www.lionheartprints.com,1,151499,0.018,4.854,43,0.698,1,8140,3,0,4,8,0,1,0,18,0.667,4,4,7,0,0,0,0,0,0,0,42,0.00226,4
https://www.remax-realestategroup-tci.com,1,9008,0.006,6.121,1,1.0,0,7006,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,6,0.0,0
https://www.allanblock.com,1,11242,0.082,4.801,6,0.333,0,1606,0,0,0,0,0,0,0,1,0.0,2,3,9,0,1,0,0,0,0,0,6,0.00735,0
https://www.etoilewebdesign.com,1,45014,0.038,4.976,23,0.435,0,3420,0,0,0,0,0,0,0,18,0.611,2,1,5,0,0,0,0,0,0,0,21,0.0038,5
