url,label,page_length_chars,text_to_html_ratio,script_entropy_avg,num_scripts,inline_script_ratio,num_obfuscated_scripts,max_script_length,num_forms,has_password_field,num_hidden_inputs,total_input_fields,num_forms_external_action,suspicious_input_name_count,credential_placeholder_count,num_images,image_alt_anomaly_ratio,external_css_count,external_js_count,num_external_links,ip_link_count,mailto_link_count,num_meta_refresh,base_tag_domain_mismatch,canonical_domain_mismatch,og_url_domain_mismatch,favicon_domain_mismatch,inline_event_handler_count,suspicious_keyword_density,mixed_protocol_reference_count
https://www.jruby.org,1,10669,0.122,4.545,10,0.3,0,411,0,0,0,0,0,0,0,11,0.818,1,2,13,0,0,0,0,0,0,0,5,0.0,3
https://office365mailcheck.myportfolio.com/,0,20785,0.003,5.039,5,0.6,0,18601,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,17,0.0,0
http://www.bloomagric.com/,0,44234,0.122,5.204,17,0.529,0,1539,3,0,2,5,3,0,0,17,0.941,8,8,57,0,0,0,0,1,1,0,39,0.01568,0
http://tinyurl.com/smartbpernet,0,29038,0.064,3.897,16,0.75,0,1381,0,0,0,0,0,0,0,9,0.667,1,4,1,0,0,0,0,0,0,0,3,0.0,0
https://www.compassheatingandair.com,1,281339,0.055,4.997,43,1.0,0,18012,0,0,0,0,0,0,0,45,0.978,5,0,144,0,0,0,0,1,1,1,67,0.0,1
https://www.stgeorgeofboston.org,1,29957,0.203,4.73,10,0.3,0,159,0,0,0,0,0,0,0,7,0.571,3,6,13,0,0,0,0,0,0,0,9,0.00404,1
https://www.muttaqun.com,1,114,0.0,4.172,1,1.0,0,56,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
https://www.bestbusinessloans.com,1,104425,0.01,4.96,14,0.429,0,7653,1,0,0,20,0,3,2,9,0.556,2,8,20,0,0,0,0,0,0,1,16,0.00633,2
http://www.fellanigroup.com,0,100260,0.035,4.841,35,0.4,0,6658,3,1,6,17,0,6,3,7,0.429,0,1,5,0,1,0,0,0,0,0,29,0.00816,0
https://www.beyondthevines.com,1,1253749,0.011,4.801,98,0.643,0,9921,6,0,17,21,0,1,0,379,0.459,2,14,8,0,0,0,0,0,0,0,311,0.00255,269
https://www.ventanaresearch.com,1,221115,0.079,4.566,39,0.564,0,5189,0,0,0,0,0,0,0,49,0.02,13,10,142,0,0,0,0,1,1,1,43,0.00119,8
https://www.tung-chung.hk,1,22922,0.343,2.059,7,0.143,0,9,0,0,0,0,0,0,0,15,0.733,6,0,4,0,3,0,0,0,0,0,3,0.00082,2
https://www.globalbigdataconference.com,1,161592,0.044,4.423,21,0.476,0,9952,2,0,0,9,0,2,0,68,0.779,0,2,40,0,0,0,0,0,0,0,44,0.00181,20
