url,label,page_length_chars,text_to_html_ratio,script_entropy_avg,num_scripts,inline_script_ratio,num_obfuscated_scripts,max_script_length,num_forms,has_password_field,num_hidden_inputs,total_input_fields,num_forms_external_action,suspicious_input_name_count,credential_placeholder_count,num_images,image_alt_anomaly_ratio,external_css_count,external_js_count,num_external_links,ip_link_count,mailto_link_count,num_meta_refresh,base_tag_domain_mismatch,canonical_domain_mismatch,og_url_domain_mismatch,favicon_domain_mismatch,inline_event_handler_count,suspicious_keyword_density,mixed_protocol_reference_count
https://shbu5bycu.web.app/,0,21265,0.015,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1.0,1,0,2,0,0,0,0,0,0,0,1,0.0,0
https://www.hitsteps.com,1,32252,0.204,4.89,11,0.818,0,1288,2,1,1,5,0,2,1,20,0.0,0,2,19,0,0,0,0,0,0,0,22,0.00574,6
http://www.ideas-more.com.sa,0,806,0.149,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
https://www.ctsols.com,1,29273,0.077,0,15,0.0,0,0,1,0,0,3,0,1,0,9,0.0,12,15,21,0,1,0,0,0,0,1,4,0.0,0
https://www.debito.org,1,312392,0.396,5.404,7,0.143,0,3422,1,0,0,1,0,0,0,7,0.0,0,1,5,0,0,0,0,0,0,0,6,0.00091,31
https://www.ensiie.fr,1,79632,0.071,4.046,7,0.286,0,23112,0,0,0,0,0,0,0,23,0.0,1,0,19,0,0,0,0,0,0,0,15,0.0,0
http://www.hp.lc,0,151743,0.001,5.014,8,0.25,0,145276,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,0.0,0
https://www.easyacco.com,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
https://www.lucymichel.com,1,40359,0.006,4.798,31,0.645,0,6239,2,1,5,7,0,2,1,1,0.0,2,2,4,0,0,0,0,0,0,0,24,0.06522,3
https://comp-chasear.qe20624.workers.dev/,0,4388,0.086,4.422,5,0.8,0,375,1,0,0,0,0,0,0,0,0.0,0,1,2,0,0,0,0,0,0,0,4,0.0,0
https://www.wikitimbres.fr,1,82969,0.064,4.385,28,0.321,0,1210,2,0,0,2,0,0,0,75,0.627,0,7,10,0,0,0,0,0,0,0,9,0.0,1
https://www.geekswhodrink.com,1,122007,0.033,4.63,64,0.641,0,5798,2,0,0,2,0,0,0,22,0.909,2,6,20,0,0,0,0,0,0,0,21,0.0029,2
https://www.rcscommunitylibrary.org,1,5478,0.14,4.561,4,1.0,0,902,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,6,0.0,0
https://www.tresshomes.com,1,882172,0.021,5.034,106,0.811,2,171879,2,0,1,23,2,2,0,24,0.208,7,14,44,0,7,0,0,0,0,1,174,0.00401,40
https://www.siliconera.com,1,1041798,0.004,4.839,53,0.547,0,6915,1,0,0,1,0,0,0,25,0.0,1,15,14,0,0,0,0,0,0,1,47,0.0,1
https://www.seriouslyfish.com,1,88996,0.037,4.96,37,0.649,0,11337,4,1,2,14,0,0,0,19,0.474,2,2,7,0,0,0,0,1,0,0,34,0.00942,5
https://www.nomada.uy,1,14188,0.035,4.965,37,0.135,0,389,0,0,0,0,0,0,0,4,0.0,9,32,10,0,0,0,0,0,0,1,14,0.0,0
https://casq-b9fc9.web.app/,0,21265,0.015,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1.0,1,0,2,0,0,0,0,0,0,0,1,0.0,0
https://www.dolandjewelers.com,1,86025,0.033,4.842,58,0.293,0,1514,2,0,1,3,0,0,0,32,0.438,13,40,16,0,0,0,0,0,0,0,25,0.00491,3
