url,label,page_length_chars,text_to_html_ratio,script_entropy_avg,num_scripts,inline_script_ratio,num_obfuscated_scripts,max_script_length,num_forms,has_password_field,num_hidden_inputs,total_input_fields,num_forms_external_action,suspicious_input_name_count,credential_placeholder_count,num_images,image_alt_anomaly_ratio,external_css_count,external_js_count,num_external_links,ip_link_count,mailto_link_count,num_meta_refresh,base_tag_domain_mismatch,canonical_domain_mismatch,og_url_domain_mismatch,favicon_domain_mismatch,inline_event_handler_count,suspicious_keyword_density,mixed_protocol_reference_count
https://www.thecoastaloak.com,1,123565,0.01,4.878,26,0.577,0,3392,1,0,0,2,0,0,0,23,0.261,0,2,20,0,3,0,0,0,0,0,25,0.00485,35
https://www.hackensack.org,1,283657,0.02,4.851,50,0.38,0,3511,2,0,4,6,0,1,0,8,1.0,0,1,30,0,0,0,0,0,0,0,41,0.00118,38
http://www.ftp.products.almostmy.com,0,252,0.107,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
https://www.makerbot.com,1,164718,0.063,4.69,32,0.375,0,19185,2,0,1,2,0,0,0,88,0.636,5,7,32,0,0,0,0,0,0,0,27,0.00124,20
https://www.dulum.vic.edu.au,1,55153,0.131,5.079,8,0.125,0,161,1,0,3,5,0,0,0,8,0.125,3,6,11,0,1,0,0,0,0,0,11,0.00091,0
https://www.madonnainn.com,1,172927,0.011,5.002,31,0.516,0,36589,1,0,0,1,0,1,0,18,0.889,5,15,15,0,1,0,0,0,0,1,62,0.00327,15
https://www.clickssl.net,1,112840,0.108,4.876,30,0.6,1,14539,0,0,0,0,0,0,0,34,0.0,0,0,7,0,0,0,0,0,0,0,61,0.01668,44
http://compralofacil.net/wp-includes/1,0,92846,0.023,4.92,61,0.344,0,11652,5,1,9,18,0,4,0,7,0.857,2,1,6,0,0,0,0,0,0,0,10,0.0,0
https://www.gofastdontdie.com,1,337471,0.015,4.837,76,0.658,1,65307,3,0,3,6,0,1,0,31,0.032,3,12,11,0,0,0,0,0,0,0,142,0.00115,20
https://www.metrorio.com.br,1,56562,0.066,4.502,43,0.256,0,3773,1,0,1,7,0,0,0,30,0.567,0,12,25,0,0,0,0,0,0,0,113,0.0,9
https://www.bigfrenchies.com,1,1260056,0.052,4.843,68,0.529,0,44445,58,0,276,281,0,2,0,205,0.546,8,18,10,0,0,0,0,0,0,0,62,0.00814,120
https://www.mcsonj.org,1,260432,0.032,4.858,117,0.197,0,10937,0,0,0,0,0,0,0,21,0.857,3,1,26,0,0,0,0,0,0,0,67,0.00082,11
http://www.wasatchcrossfit.com,0,350822,0.006,4.941,18,0.722,0,3429,0,0,0,0,0,0,0,10,0.6,2,5,24,0,0,0,0,1,1,1,36,0.00269,0
https://www.salestrail.io,1,221731,0.047,4.967,58,0.552,0,1297,0,0,0,0,0,0,0,72,0.083,3,3,37,0,0,0,0,0,0,0,40,0.00244,6
https://www.mappit.net,1,11683,0.203,0,3,0.0,0,0,0,0,0,0,0,0,0,3,0.0,2,3,0,0,0,0,0,0,0,1,7,0.0,0
