url,label,page_length_chars,text_to_html_ratio,script_entropy_avg,num_scripts,inline_script_ratio,num_obfuscated_scripts,max_script_length,num_forms,has_password_field,num_hidden_inputs,total_input_fields,num_forms_external_action,suspicious_input_name_count,credential_placeholder_count,num_images,image_alt_anomaly_ratio,external_css_count,external_js_count,num_external_links,ip_link_count,mailto_link_count,num_meta_refresh,base_tag_domain_mismatch,canonical_domain_mismatch,og_url_domain_mismatch,favicon_domain_mismatch,inline_event_handler_count,suspicious_keyword_density,mixed_protocol_reference_count
https://www.justatheory.com,1,325495,0.567,0,0,0.0,0,0,0,0,0,0,0,0,0,16,0.0,0,0,532,0,0,0,0,0,1,0,14,0.00134,3
https://bafybeiamfmel5zwpg7oysoznf353sjtym7bpdg4ybelzzezhody57xwtne.ipfs.w3s.link/,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
https://www.lillyingenhoven.com,1,132856,0.023,4.784,48,0.604,0,7063,1,0,0,1,1,1,0,44,0.0,1,2,6,0,0,0,0,0,0,0,34,0.00568,3
https://www.naturhistoriskmuseum.dk,1,88131,0.063,4.647,29,0.483,0,2452,2,0,2,4,0,0,0,24,0.958,2,7,20,0,2,0,0,0,0,0,35,0.0,7
http://www.re67das.com,0,23327,0.017,5.46,4,0.75,0,5888,0,0,0,0,0,0,0,0,0.0,0,1,2,0,0,0,0,0,0,1,11,0.0,0
https://www.stails.com,1,133152,0.07,4.638,19,0.368,0,975,4,0,7,24,0,4,2,91,0.934,7,6,21,0,2,0,0,0,0,0,19,0.00289,0
https://www.civfanatics.com,1,195104,0.04,4.91,25,0.68,0,85124,1,0,0,1,1,0,0,17,0.941,7,8,255,0,0,0,0,1,1,1,67,0.0122,1
https://www.casual-dine.com,1,8926,0.006,6.119,1,1.0,0,6924,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,6,0.0,0
https://www.ignouassignmentguru.com,1,269657,0.04,4.905,59,0.542,1,15779,5,1,2,12,1,5,0,48,0.875,2,1,31,0,0,0,0,0,0,0,64,0.00481,18
https://login-ourtime.media-peeoplle.workers.dev/,0,4390,0.148,4.509,3,1.0,0,375,0,0,0,0,0,0,0,0,0.0,0,0,3,0,0,0,0,0,0,0,4,0.03409,0
https://bgyr65-mkdt77.firebaseapp.com/,0,21265,0.015,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1.0,1,0,2,0,0,0,0,0,0,0,1,0.0,0
https://metafb-442nf3o.web.app/,0,1043,0.007,5.515,4,0.5,0,322,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,1,0.0,0
https://openra-sea-nft.godaddysites.com/,0,189878,0.001,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,2,0.0,1
https://www.curee.org,1,91836,0.04,4.909,24,0.625,1,13465,2,0,0,2,0,0,0,15,0.933,0,0,0,0,0,0,0,0,0,0,40,0.0,8
https://www.prisonersfamilies.org,1,67862,0.051,4.698,24,0.583,0,6051,2,0,3,4,0,0,0,11,0.273,1,3,13,0,0,0,0,0,0,0,45,0.00364,1
https://www.leonardcheshire.org,1,56812,0.08,4.603,15,0.333,0,3103,1,0,2,4,0,0,0,9,0.0,2,3,6,0,0,0,0,0,0,0,48,0.0,0
https://www.gametablesonline.com,1,104645,0.141,4.787,15,0.6,0,613,1,0,7,8,0,0,0,35,0.543,0,3,32,0,0,0,0,0,0,0,21,0.00284,2
http://www.berlitz.co.rs,0,61668,0.194,3.662,10,0.3,0,534,1,0,1,5,0,1,0,20,0.2,0,1,23,0,0,0,0,0,0,0,4,0.0,0
http://www.lekturymp3.pl,0,118620,0.16,5.045,17,0.529,0,3251,0,0,0,0,0,0,0,40,0.45,5,8,267,0,0,0,0,1,1,1,20,0.0,0
https://www.bikeandabox.com,1,745030,0.001,4.174,91,0.275,0,235108,0,0,0,1,0,0,0,3,0.0,0,66,2,0,0,0,0,1,1,1,127,0.0,17
http://www.shopaletta.com,0,6465,0.165,4.678,4,0.75,0,961,0,0,0,0,0,0,0,0,0.0,0,1,3,0,0,0,0,0,0,0,4,0.0068,0
http://www.re-ms.ru,0,234923,0.051,5.073,53,0.623,0,16779,1,1,1,6,0,2,0,74,0.122,15,17,293,0,2,0,1,1,1,1,126,0.0,0
https://www.solarispictures.com,1,76437,0.049,4.759,8,0.625,0,6772,0,0,0,0,0,0,0,40,0.15,3,3,15,0,1,0,0,0,0,0,13,0.0,9
https://www.airbestpractices.com,1,83396,0.119,4.765,22,0.545,0,2346,1,0,0,1,0,0,0,39,0.564,9,3,2,0,0,0,0,0,0,0,14,0.00069,0
https://www.svb.org.br,1,345988,0.018,4.936,14,0.643,0,6648,1,0,9,11,1,0,0,69,1.0,2,4,113,0,0,0,0,1,1,1,85,0.0,16
http://www.get.setheo.com,0,44780,0.123,5.215,17,0.529,0,1531,3,0,2,5,3,0,0,19,0.947,8,8,58,0,0,0,0,1,1,0,39,0.01443,0
https://www.lacesmagnetschool.org,1,70250,0.057,4.452,21,0.571,0,1338,0,0,0,0,0,0,0,30,0.267,0,3,38,0,0,0,0,0,0,0,7,0.00338,20
https://www.msf.mx,1,624535,0.025,4.915,69,0.377,0,2838,1,0,0,8,0,0,0,38,0.421,1,6,57,0,1,0,0,0,0,0,50,0.00084,79
https://www.um.es,1,301114,0.037,4.785,44,0.614,2,16271,1,0,0,0,0,0,0,48,0.0,1,4,86,0,1,0,0,0,0,0,34,0.0,4
https://www.stio.com,1,873942,0.012,4.656,102,0.745,0,215607,0,0,0,0,0,0,0,51,0.0,1,14,9,0,0,0,0,0,0,0,125,0.00123,229
https://www.my-safe-zone.com,1,134901,0.047,4.894,35,0.571,0,6658,0,0,0,0,0,0,0,31,0.323,3,6,10,0,0,0,0,0,0,0,52,0.0,28
https://ac392-track-view-mail-ups.web.app/,0,21265,0.015,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1.0,1,0,2,0,0,0,0,0,0,0,1,0.0,0
https://www.godhatestheworld.com,1,103823,0.081,5.078,18,0.278,0,3262,2,0,0,4,0,0,0,0,0.0,0,0,7,0,0,0,0,0,0,0,7,0.0,1
http://www.casov.com,0,2008,0.092,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,1,0.0,0
https://www.ecorentals.gr,1,165006,0.048,4.998,34,0.441,0,3414,1,0,0,3,0,0,0,68,0.132,5,9,13,0,1,0,0,0,0,0,22,0.0,4
https://www.fibda.com,1,87385,0.056,5.094,14,0.143,0,3263,0,0,0,0,0,0,0,35,0.943,0,0,33,0,0,0,0,0,0,0,18,0.0,16
https://www.fashiontelevision.com,1,578,0.109,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
https://www.kvb.koeln,1,101722,0.155,4.631,14,0.286,1,8998,3,0,1,11,0,0,0,30,0.6,0,0,16,0,0,0,0,0,0,0,116,0.0,6
