url,label,page_length_chars,text_to_html_ratio,script_entropy_avg,num_scripts,inline_script_ratio,num_obfuscated_scripts,max_script_length,num_forms,has_password_field,num_hidden_inputs,total_input_fields,num_forms_external_action,suspicious_input_name_count,credential_placeholder_count,num_images,image_alt_anomaly_ratio,external_css_count,external_js_count,num_external_links,ip_link_count,mailto_link_count,num_meta_refresh,base_tag_domain_mismatch,canonical_domain_mismatch,og_url_domain_mismatch,favicon_domain_mismatch,inline_event_handler_count,suspicious_keyword_density,mixed_protocol_reference_count
https://www.teencounseling.com,1,56901,0.11,4.08,31,0.387,0,4314,0,0,1,1,0,0,0,20,0.4,8,19,1,0,0,0,0,0,0,1,49,0.00098,6
https://www.octagonbuzz.com,1,2653,0.041,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,3,0.0,0
https://www.marlohaus.com,1,125459,0.025,4.81,39,0.692,2,52785,0,0,0,0,0,0,0,4,0.0,9,8,5,0,0,0,0,0,0,0,18,0.00193,3
http://www.nextman.dk,0,83435,0.029,4.973,57,0.088,0,3411,0,0,0,0,0,0,0,6,0.833,65,49,4,0,1,0,0,0,0,0,22,0.0,0
https://www.gemathis.com,1,108105,0.053,4.979,32,0.625,0,3429,1,0,0,2,1,0,0,62,0.016,2,4,36,0,1,0,0,0,0,0,37,0.0,28
https://www.usafawebguy.com,1,29639,0.086,4.523,13,0.385,0,536,0,0,0,0,0,0,0,20,0.55,0,1,18,0,0,0,0,0,0,0,3,0.0,5
https://www.gooverseas.com,1,389041,0.071,5.191,16,0.125,0,1219,3,0,6,10,1,1,0,131,0.015,0,1,6,0,0,0,0,0,0,0,45,0.00115,154
https://www.vitdaily.com,1,6993,0.098,4.854,1,1.0,0,375,0,0,0,0,0,0,0,0,0.0,0,0,5,0,0,0,0,0,0,0,4,0.0,0
https://www.abualamrienstudio.com,1,14739,0.053,0,9,0.0,0,0,0,0,0,0,0,0,0,5,0.0,2,0,14,0,2,0,0,0,0,0,11,0.00885,0
https://www.andrewmckeown.com,1,27463,0.076,5.178,15,0.267,0,1128,0,0,0,0,0,0,0,46,1.0,1,0,5,0,0,0,0,0,0,0,7,0.0,25
https://www.lumbercartel.ca,1,13418,0.22,4.875,2,0.5,0,123,0,0,0,0,0,0,0,12,0.0,0,1,1,0,0,0,0,0,0,0,2,0.00219,0
https://www.butlersinthebuff.com,1,258644,0.051,4.972,51,0.51,0,6636,0,0,0,0,0,0,0,51,1.0,3,6,9,0,1,0,0,0,0,0,35,0.00043,70
https://dev-itausecurelogin-py-15.pantheonsite.io/,0,570,0.137,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
https://www.acpsmd.org,1,441329,0.021,4.68,107,0.645,1,99280,1,0,5,7,0,0,0,15,0.4,8,23,20,0,2,0,0,0,0,0,82,0.0015,4
https://mttbbmobileehelpp.firebaseapp.com/,0,21265,0.015,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1.0,1,0,2,0,0,0,0,0,0,0,1,0.0,0
https://www.surfstitch.com,1,44368,0.011,4.776,21,0.667,0,6497,1,1,2,3,0,1,1,2,0.5,5,6,1,0,0,0,0,1,1,0,27,0.03896,4
https://account-status-42623.firebaseapp.com/mappeal.html,0,21265,0.015,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1.0,1,0,2,0,0,0,0,0,0,0,1,0.0,0
https://www.adex.asia,1,299226,0.024,4.946,85,0.4,0,6651,1,0,0,1,0,0,0,101,0.059,6,1,12,0,0,0,0,0,0,0,47,0.0,3
https://www.nasm.org,1,218632,0.053,4.799,58,0.707,0,23736,2,0,9,12,0,1,0,74,0.054,3,8,27,0,0,0,0,0,0,0,66,0.00112,5
https://www.cheerfullymade.com,1,361396,0.021,4.835,64,0.734,0,89274,1,0,3,5,0,1,0,30,0.767,2,10,10,0,0,0,0,0,0,0,72,0.00079,36
https://www.retezat.ro,1,20871,0.14,4.389,10,0.3,0,182,1,0,0,2,0,0,0,7,1.0,2,3,15,0,1,0,0,0,0,0,4,0.0,5
https://www.coolberry.sk,1,117279,0.044,5.057,26,0.885,0,7688,7,1,9,29,0,8,0,22,0.045,0,1,17,0,5,0,0,0,0,0,55,0.00262,6
https://www.northwestgeorgianews.com,1,537592,0.045,4.399,91,0.56,1,5629,12,1,45,93,0,15,9,103,0.573,11,35,35,0,1,0,0,0,0,0,53,0.01361,4
https://www.gastongov.com,1,173145,0.063,5.028,54,0.593,0,8284,1,0,25,26,0,0,0,40,0.0,0,3,17,0,0,0,0,0,0,0,156,0.00455,9
https://www.easytor.co.il,1,41417,0.057,4.441,19,0.211,0,1170,1,0,0,2,0,0,0,32,0.562,0,1,5,0,1,0,0,0,1,0,12,0.0,12
https://www.cranecurrency.com,1,98479,0.041,4.338,5,0.4,0,660,0,0,0,0,0,0,0,17,1.0,0,0,5,0,0,0,0,0,0,0,15,0.0562,11
https://www.chinaretailnews.com,1,94398,0.029,4.774,25,0.36,0,3788,1,0,1,2,0,0,0,22,0.955,0,1,1,0,0,0,0,0,0,0,19,0.01463,5
http://www.salvacodina.com,0,88679,0.063,4.929,34,0.441,0,3313,2,0,7,15,1,0,0,13,0.077,15,19,51,0,1,0,0,1,1,1,31,0.0,0
https://www.nafdacnigeria.org,1,46551,0.358,5.134,15,0.333,0,2149,1,0,0,1,0,0,0,14,0.0,1,0,0,0,0,0,0,0,0,0,3,0.00512,1
https://www.fjd.es,1,364,0.56,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
https://www.developer-week.de,1,615810,0.066,3.895,17,0.471,0,6404,2,0,0,2,2,0,0,180,0.544,4,9,47,0,1,0,0,1,1,1,27,0.00147,292
https://www.theyesgroup.com,1,143482,0.074,4.184,34,0.235,0,9056,2,1,5,12,0,2,1,55,0.964,3,2,17,0,5,0,0,0,0,0,14,0.00443,3
http://www.gliss.com,0,971854,0.007,4.459,51,0.235,0,1545,0,0,4,4,0,0,0,68,0.706,0,2,14,0,0,0,0,1,1,1,842,0.0,0
https://cnouslsmchan.web.app/,0,21265,0.015,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1.0,1,0,2,0,0,0,0,0,0,0,1,0.0,0
https://www.m2irondoorsdfw.com,1,47032,0.14,4.739,24,0.583,0,2269,1,0,5,19,1,0,1,11,0.0,5,5,12,0,0,0,0,0,0,0,23,0.0,2
https://www.unpizzicodipeperosa.com,1,314039,0.06,4.938,26,0.385,0,3301,4,0,6,9,0,1,0,215,0.944,1,4,16,0,0,0,0,0,0,0,24,0.0,16
https://www.beatsmine.com,1,176036,0.035,4.481,18,0.667,0,9204,3,1,8,25,0,10,3,106,0.368,2,4,25,0,0,0,0,1,1,1,145,0.0067,0
http://www.concordiaeefde.nl,0,121219,0.081,4.825,24,0.917,0,8109,0,0,0,0,0,0,0,12,0.917,1,0,36,0,2,0,0,1,0,1,33,0.00064,0
https://www.alseaelectric.com/wp-admin/js/webmail.aruba.it/mail/aruba.cust_id/account/access/,0,114569,0.008,4.905,37,0.351,0,25326,0,0,0,0,0,0,0,4,1.0,40,24,31,0,2,0,0,0,0,1,15,0.0,14
https://www.guysanddollsthemusical.com,1,525535,0.284,4.978,32,0.344,0,3427,2,0,0,5,0,1,0,142,0.134,2,1,19,0,0,0,0,0,0,1,19,0.00101,9
