URL,label,dom_max_depth,dom_total_nodes,dom_avg_branching_factor,dom_max_children_per_node,dom_iframe_count,dom_iframe_max_nesting,dom_form_count,dom_hidden_input_count,dom_forms_external_action_ratio,dom_script_count,dom_suspicious_script_count,dom_popup_indicators,dom_hover_url_mismatch_count,dom_mixed_content_count,dom_external_resource_count,dom_cross_origin_iframe_count,dom_hidden_element_ratio,dom_clickable_without_href_count,dom_keyboard_event_on_password_count,dom_autocomplete_off_password_count,dom_setTimeout_or_setInterval_presence,dom_mutation_observer_presence,dom_service_worker_register_presence,dom_clipboard_access_presence,dom_download_link_count,dom_data_uri_image_count,dom_form_target_blank_count,dom_anchor_noopener_missing_ratio,dom_event_handler_attr_total,dom_third_party_domains_unique
https://document-download-902123.firebaseapp.com/,0,3,24,0.9583333333333334,18,0,0,0,0,0,2,0,False,0,0,2,0,0.875,0,0,0,False,False,True,False,0,0,0,0,0,2
https://www.luigidifraia.com,1,12,514,0.9980544747081712,28,2,1,2,0,0,13,1,False,0,0,3,2,0.10700389105058365,0,0,0,False,False,True,False,0,0,0,0,0,8
https://www.designbeginswithl.com,1,25,2809,0.9996440014239943,60,8,1,2,0,0,46,22,False,0,0,34,8,0.22526690391459075,0,0,0,True,False,True,True,0,0,0,0.9,20,15
http://www.dotcompany.com.br,0,15,562,0.998220640569395,98,0,0,0,0,0,42,1,False,0,0,11,0,0.2722419928825623,0,0,0,False,False,True,False,0,0,0,1,0,10
https://www.19thcenturyart-facos.com,1,22,2045,0.9995110024449878,249,1,1,0,0,0,7,0,False,2,0,1,1,0.02591687041564792,5,0,0,False,False,True,False,0,0,0,1,5,4
https://www.wearebrandcollective.com,1,24,1204,0.9991694352159468,76,3,1,2,7,0,50,1,False,2,0,41,3,0.1951827242524917,0,0,0,False,False,True,False,0,33,0,1,0,14
https://www.tour.pitt.edu,1,19,264,0.9962121212121212,62,0,0,0,0,0,32,0,False,0,0,6,0,0.2803030303030303,0,0,0,False,False,True,False,0,0,0,0,0,10
https://anarchitecturestudio.com/wp-content/uploads/2017/11/lab/index2.html,0,18,200,0.995,40,0,0,1,0,0,14,0,False,1,0,6,0,0.27,0,0,0,False,False,True,False,0,0,0,1,0,6
https://www.thedailymile.us,1,23,956,0.9989539748953975,32,2,1,7,0,0,16,0,False,3,0,37,2,0.10355648535564854,0,0,0,False,False,True,False,0,8,0,0,0,19
http://www.mkpackersandmovers.com,0,2,3,0.6666666666666666,2,0,0,0,0,0,0,0,False,0,0,0,0,0.3333333333333333,0,0,0,False,False,False,False,0,0,0,0,0,0
https://www.hicalapp.com,1,9,109,0.9908256880733946,13,0,0,0,0,0,0,0,False,0,0,1,0,0.12844036697247707,0,0,0,False,False,True,False,0,0,0,1,0,4
http://www.thetimewheel.com,0,18,245,0.9959183673469387,87,0,0,0,0,0,40,2,False,0,0,33,0,0.4291497975708502,0,0,0,True,False,True,False,0,0,0,0,0,5
https://www.kearnystreet.org,1,22,716,0.9986033519553073,78,1,1,1,0,0,40,1,True,1,1,52,1,0.2709497206703911,2,0,0,False,False,True,False,0,0,0,1,4,17
https://www.vgregion.se,1,19,907,0.9988974641675854,42,0,0,3,6,0.6666666666666666,7,0,False,1,0,4,0,0.17420066152149946,0,0,0,False,False,True,False,0,0,0,0,0,9
https://checkpoint-874268901.netlify.app/captcha.html,0,7,17,0.9411764705882353,5,0,0,0,0,0,0,0,False,0,0,0,0,0.29411764705882354,0,0,0,False,False,True,False,0,0,0,0,0,1
https://www.trustedsite.com,1,24,481,0.997920997920998,30,1,1,0,0,0,28,1,False,0,0,59,1,0.2318840579710145,1,0,0,False,False,True,False,0,0,0,1,1,23
http://www.gospachile.com,0,2,3,0.6666666666666666,2,0,0,0,0,0,0,0,False,0,0,0,0,0.3333333333333333,0,0,0,False,False,False,False,0,0,0,0,0,0
http://cl.letter.goo.ne.jp/c/agcei1vhmqadzd3t,0,2,3,0.6666666666666666,2,0,0,0,0,0,0,0,False,0,0,0,0,0.3333333333333333,0,0,0,False,False,False,False,0,0,0,0,0,0
https://www.kore.io,1,7,53,0.9811320754716981,14,0,0,0,0,0,0,0,False,0,0,0,0,0.11320754716981132,0,0,0,False,False,True,False,0,0,0,1,0,3
https://www.iceskating.london,1,19,529,0.998109640831758,90,2,0,0,0,0,35,1,False,0,0,11,2,0.3005671077504726,0,0,0,False,False,True,False,0,0,0,0.7,0,16
https://www.riponpress.com,1,22,1764,0.9994331065759637,131,11,1,4,19,0,112,5,False,1,1,136,11,0.13654390934844193,2,0,0,True,False,True,False,0,25,0,0,3,37
