URL,label,dom_max_depth,dom_total_nodes,dom_avg_branching_factor,dom_max_children_per_node,dom_iframe_count,dom_iframe_max_nesting,dom_form_count,dom_hidden_input_count,dom_forms_external_action_ratio,dom_script_count,dom_suspicious_script_count,dom_popup_indicators,dom_hover_url_mismatch_count,dom_mixed_content_count,dom_external_resource_count,dom_cross_origin_iframe_count,dom_hidden_element_ratio,dom_clickable_without_href_count,dom_keyboard_event_on_password_count,dom_autocomplete_off_password_count,dom_setTimeout_or_setInterval_presence,dom_mutation_observer_presence,dom_service_worker_register_presence,dom_clipboard_access_presence,dom_download_link_count,dom_data_uri_image_count,dom_form_target_blank_count,dom_anchor_noopener_missing_ratio,dom_event_handler_attr_total,dom_third_party_domains_unique
http://www.downloadprivate.com,0,2,3,0.6666666666666666,2,0,0,0,0,0,0,0,False,0,0,0,0,0.3333333333333333,0,0,0,False,False,False,False,0,0,0,0,0,0
https://www.mischadesigns.com,1,10,156,0.9935897435897436,78,0,0,0,0,0,2,1,False,1,0,0,0,0.19230769230769232,0,0,0,False,False,False,False,0,0,0,0,0,0
https://www.thekewlshop.com,1,10,156,0.9935897435897436,78,0,0,0,0,0,2,1,False,1,0,0,0,0.19230769230769232,0,0,0,False,False,False,False,0,0,0,0,0,0
https://www.petstime-sa.com,1,15,775,0.9987096774193548,49,0,0,2,2,0.5,22,0,True,1,0,114,0,0.20774193548387096,17,0,0,True,False,True,False,0,0,0,1,17,11
https://www.cquestions.com,1,3,12,0.9166666666666666,7,0,0,0,0,0,4,0,False,0,0,4,1,0.75,0,0,0,False,False,True,False,0,0,0,0,0,7
http://notifyhubss.net/x84d800870977047c9u9cb78c62q3db08307.html,0,7,22,0.9545454545454546,6,1,1,0,0,0,3,0,False,0,0,5,1,0.5,0,0,0,False,False,True,False,0,0,0,0,0,2
http://www.motocarbrasil.org,0,29,698,0.998567335243553,63,1,1,1,6,0,34,1,False,1,0,5,1,0.15329512893982808,0,0,0,True,False,True,False,0,0,0,0.6363636363636364,11,9
https://www.marryingmrdarcy.com,1,21,354,0.9971751412429378,67,0,0,0,0,0,24,1,False,1,0,19,0,0.2175141242937853,0,0,0,True,False,True,False,0,0,0,1,0,8
https://www.micro-skate.com,1,16,509,0.9980353634577603,65,0,0,1,0,0,41,0,False,0,0,6,0,0.3104125736738703,0,0,0,False,False,True,False,0,0,0,1,0,15
https://www.descendantsofthepast.com,1,17,238,0.9957983193277311,20,1,0,1,1,1,3,0,False,0,1,2,1,0.0546218487394958,0,0,0,False,False,True,False,0,0,0,1,18,7
http://www.yourcleanersurfaces.com,0,32,688,0.998546511627907,72,0,0,0,0,0,66,5,False,1,0,61,0,0.19883040935672514,0,0,0,True,True,True,False,0,0,0,0,3,9
https://www.arcade.ch,1,15,463,0.9978401727861771,39,2,1,0,0,0,20,0,False,1,0,10,2,0.2039045553145336,0,0,0,False,False,True,False,0,0,0,0,0,12
https://asadislam.com/read/verify/otp2.html,0,11,539,0.9981447124304267,12,0,0,1,0,0,2,0,False,0,0,4,0,0.02411873840445269,0,0,0,False,False,True,False,0,0,0,1,0,7
https://www.experimentaltvcenter.org,1,13,282,0.9964539007092199,50,0,0,0,0,0,4,0,False,0,0,5,0,0.22695035460992907,0,0,0,False,False,True,False,0,0,0,0,0,3
https://alimosho21.wixsite.com/my-site-1,0,3,24,0.9583333333333334,18,0,0,0,0,0,8,0,False,0,0,14,0,0.875,0,0,0,False,False,True,False,0,0,0,0,0,2
https://www.craigmorrison.com,1,23,327,0.9969418960244648,61,0,0,0,0,0,33,1,False,0,0,6,0,0.29357798165137616,0,0,0,False,False,True,False,0,0,0,1,0,6
