URL,label,dom_max_depth,dom_total_nodes,dom_avg_branching_factor,dom_max_children_per_node,dom_iframe_count,dom_iframe_max_nesting,dom_form_count,dom_hidden_input_count,dom_forms_external_action_ratio,dom_script_count,dom_suspicious_script_count,dom_popup_indicators,dom_hover_url_mismatch_count,dom_mixed_content_count,dom_external_resource_count,dom_cross_origin_iframe_count,dom_hidden_element_ratio,dom_clickable_without_href_count,dom_keyboard_event_on_password_count,dom_autocomplete_off_password_count,dom_setTimeout_or_setInterval_presence,dom_mutation_observer_presence,dom_service_worker_register_presence,dom_clipboard_access_presence,dom_download_link_count,dom_data_uri_image_count,dom_form_target_blank_count,dom_anchor_noopener_missing_ratio,dom_event_handler_attr_total,dom_third_party_domains_unique
https://office39283c79b6d239c952b821624b0e6a26c3383c79b6d239c952b821624.emailnow2.workers.dev/,0,9,42,0.9761904761904762,11,0,0,1,0,0,5,0,False,0,0,1,0,0.4523809523809524,0,0,0,False,False,True,False,0,0,0,0,0,2
https://www.bnm.gov.my,1,3,12,0.9166666666666666,6,0,0,0,0,0,3,1,False,0,0,1,0,0.8888888888888888,0,0,0,True,False,True,False,0,0,0,0.375,1,17
https://www.savazzi.net,1,24,990,0.998989898989899,665,0,0,1,0,0,10,0,False,0,0,7,0,0.0655241935483871,10,0,0,False,False,True,False,0,0,0,0,30,13
http://www.formedbyme.com,0,2,3,0.6666666666666666,2,0,0,0,0,0,0,0,False,0,0,0,0,0.3333333333333333,0,0,0,False,False,False,False,0,0,0,0,0,0
http://www.adbord.com,0,17,453,0.9977924944812362,245,2,1,1,0,0,47,2,False,0,0,22,2,0.20750551876379691,0,0,0,True,False,True,False,0,0,0,0,0,8
https://www.diablomag.com,1,4,10,0.9,4,0,0,0,0,0,1,0,False,0,0,0,0,0.6,0,0,0,False,False,True,False,0,0,0,0,0,0
http://www.cmeservices.net,0,2,3,0.6666666666666666,2,0,0,0,0,0,0,0,False,0,0,0,0,0.3333333333333333,0,0,0,False,False,False,False,0,0,0,0,0,0
https://provin0002023.webcindario.com/,0,7,20,0.95,5,0,0,0,0,0,3,0,False,0,0,2,0,0.3,0,0,0,False,False,True,False,0,0,0,0,0,3
https://www.switsalone.com,1,24,2392,0.9995819397993311,104,2,0,5,11,0,74,0,False,3,3,12,2,0.13127090301003344,3,0,0,False,False,True,False,0,0,0,1,8,11
https://www.vinylmaniafilm.com,1,20,1062,0.9990583804143126,77,0,0,3,2,0,22,1,False,0,0,47,0,0.1327683615819209,0,0,0,True,False,True,False,0,0,0,0.5,3,11
https://wrestr479.firebaseapp.com/,0,4,19,0.9473684210526315,7,0,0,0,0,0,0,0,False,0,0,2,0,0.2631578947368421,0,0,0,False,False,True,False,0,1,0,0,0,3
https://www.beautyinmymind.com,1,13,541,0.9981515711645101,63,0,0,2,0,0,27,0,False,0,2,21,0,0.3789279112754159,0,0,0,False,False,True,False,0,3,0,0.038461538461538464,0,17
https://www.swordandscale.com,1,15,518,0.9980694980694981,87,1,1,0,0,0,27,3,False,0,0,14,1,0.1969111969111969,0,0,0,True,True,True,False,0,0,0,1,0,16
http://www.jennifer.sh,0,6,22,0.9545454545454546,4,0,0,0,0,0,0,0,False,0,0,0,0,0.2727272727272727,0,0,0,False,False,True,False,0,0,0,0,0,0
https://www.sngular.com,1,14,708,0.998587570621469,29,0,0,1,3,0,8,0,False,0,0,3,0,0.192090395480226,0,0,0,False,False,True,False,0,0,0,1,0,11
https://www.theway.org.uk,1,18,178,0.9943820224719101,18,0,0,1,1,0,8,0,False,0,1,2,0,0.15730337078651685,0,0,0,False,False,True,False,0,0,0,1,1,6
https://www.consob.it,1,25,823,0.9987849331713244,68,0,0,1,0,0,59,1,False,2,0,1,0,0.15795868772782504,0,0,0,False,False,True,False,0,0,0,1,0,7
https://www.shophesby.com,1,19,1091,0.999083409715857,96,1,0,4,5,0,63,2,False,0,0,22,1,0.33637192342752964,0,0,0,True,True,True,True,0,0,0,1,23,20
https://www.kayebassey.com,1,6,21,0.9523809523809523,8,0,0,0,0,0,2,2,False,0,0,3,0,0.38095238095238093,0,0,0,True,False,True,False,0,0,0,0,0,2
https://www.digahousing.com,1,31,1616,0.9993811881188119,39,1,1,2,0,0,49,2,False,0,8,24,1,0.15841584158415842,0,0,0,False,False,True,False,0,0,0,0,5,13
https://ionosnight0000001.web.app/,0,4,19,0.9473684210526315,7,0,0,0,0,0,0,0,False,0,0,2,0,0.2631578947368421,0,0,0,False,False,True,False,0,1,0,0,0,3
https://www.darrellwaltripbuickgmc.com,1,25,1485,0.9993270524899058,174,9,1,0,0,0,215,10,False,1,0,126,9,0.27718832891246686,0,0,0,True,True,True,False,0,16,0,1,0,56
https://www.exphem.org,1,28,1566,0.9993614303959132,50,7,1,3,13,0,34,5,True,0,0,13,7,0.11869814932992981,3,0,1,True,True,True,False,0,0,0,0.7096774193548387,3,28
http://www.primarycontract.com,0,2,3,0.6666666666666666,2,0,0,0,0,0,0,0,False,0,0,0,0,0.3333333333333333,0,0,0,False,False,True,False,0,0,0,0,0,0
https://www.riaumandiri.co,1,20,1461,0.999315537303217,58,2,0,1,0,0,27,0,False,0,0,10,2,0.09924709103353867,0,0,0,False,False,True,False,0,0,0,1,0,13
https://www.canterbury.gov.uk,1,24,536,0.9981343283582089,31,0,0,2,4,0,10,2,False,0,0,4,0,0.08348794063079777,0,0,0,True,True,True,True,0,0,0,0,0,13
https://www.realmacsoftware.com,1,38,477,0.9979035639412998,67,0,0,1,1,1,18,0,False,0,0,6,0,0.1928721174004193,0,0,0,False,False,True,False,0,0,0,1,36,11
https://www.nibeuplink.com,1,12,84,0.9880952380952381,22,0,0,0,0,0,1,0,False,0,0,0,0,0.10714285714285714,0,0,0,False,False,True,False,0,0,0,0,0,1
https://littlepumpkins.co.nz/.tmb/,0,3,4,0.75,2,0,0,0,0,0,0,0,False,0,0,0,0,0.25,0,0,0,False,False,True,False,0,0,0,0,0,0
https://www.communityin.org,1,23,1079,0.9990732159406858,105,0,0,1,10,0,79,3,False,1,0,3,0,0.2548656163113994,1,0,0,True,True,True,False,0,0,0,0.8095238095238095,1,15
http://www.sdfdssd2sds.s3.eu-central-1.amazonaws.com,0,2,3,0.6666666666666666,2,0,0,0,0,0,0,0,False,0,0,0,0,0.3333333333333333,0,0,0,False,False,False,False,0,0,0,0,0,0
https://www.cedarhillsvineyard.com,1,25,820,0.998780487804878,42,0,0,2,7,0,25,0,False,0,0,10,0,0.49634146341463414,0,0,0,False,False,True,False,0,0,0,0.3333333333333333,0,11
https://www.angryminnowvintage.com,1,17,2651,0.999622783855149,108,2,0,9,34,0,77,6,False,1,0,209,2,0.22142587702753677,14,0,0,True,True,True,False,0,168,0,1,34,29
https://www.opennic.org,1,13,322,0.9968944099378882,17,0,0,1,2,1,6,0,False,8,0,6,0,0.08074534161490683,0,0,0,False,False,True,False,0,0,0,1,0,20
http://www.uuphgoin-lofgin.godaddysites.com,0,2,3,0.6666666666666666,2,0,0,0,0,0,0,0,False,0,0,0,0,0.3333333333333333,0,0,0,False,False,False,False,0,0,0,0,0,0
https://www.sardegnaabbandonata.it,1,20,587,0.9982964224872232,44,0,0,2,0,0,9,0,False,0,0,2,0,0.151618398637138,0,0,0,False,False,True,False,0,0,0,1,0,7
https://www.therainbowmuseum.com,1,18,575,0.9982608695652174,68,0,0,3,5,0,21,2,True,1,0,12,0,0.21565217391304348,0,0,0,True,False,True,True,0,0,0,0.125,0,17
https://www.milehighpowdercoating.com,1,23,915,0.9989071038251366,54,4,1,0,0,0,28,1,False,1,1,7,4,0.23387978142076501,0,0,0,False,False,True,False,0,0,0,0.25,0,11
