URL,label,dom_max_depth,dom_total_nodes,dom_avg_branching_factor,dom_max_children_per_node,dom_iframe_count,dom_iframe_max_nesting,dom_form_count,dom_hidden_input_count,dom_forms_external_action_ratio,dom_script_count,dom_suspicious_script_count,dom_popup_indicators,dom_hover_url_mismatch_count,dom_mixed_content_count,dom_external_resource_count,dom_cross_origin_iframe_count,dom_hidden_element_ratio,dom_clickable_without_href_count,dom_keyboard_event_on_password_count,dom_autocomplete_off_password_count,dom_setTimeout_or_setInterval_presence,dom_mutation_observer_presence,dom_service_worker_register_presence,dom_clipboard_access_presence,dom_download_link_count,dom_data_uri_image_count,dom_form_target_blank_count,dom_anchor_noopener_missing_ratio,dom_event_handler_attr_total,dom_third_party_domains_unique
https://metafb-iacdqc5.web.app/,0,10,63,0.9841269841269841,9,0,0,0,0,0,2,1,False,0,0,2,0,0.25396825396825395,0,0,0,True,False,False,False,0,2,0,0,1,1
http://www.glku5jgmh3t.s3.eu-central-1.amazonaws.com,0,2,3,0.6666666666666666,2,0,0,0,0,0,0,0,False,0,0,0,0,0.3333333333333333,0,0,0,False,False,False,False,0,0,0,0,0,0
https://www.bornbytheshore.com,1,15,410,0.9975669099756691,93,2,0,3,5,0,75,1,False,0,0,21,2,0.3819951338199513,0,0,0,False,True,True,False,0,0,0,1,0,15
https://www.vitaliving.com,1,20,4661,0.9997854537652864,123,6,0,23,163,0,84,9,False,4,0,48,6,0.7739167739167739,0,0,0,True,True,True,False,0,0,0,1,1,29
http://www.lapcare.com,0,23,3838,0.9997394476289734,108,1,0,24,117,0,73,2,False,0,0,86,1,0.20974465867639394,10,0,0,True,True,True,False,0,0,0,0.42857142857142855,11,27
https://www.thetwilightsingers.com,1,9,103,0.9902912621359223,14,2,0,0,0,0,7,0,False,0,0,4,2,0.18446601941747573,0,0,0,False,False,True,False,0,0,0,0,0,16
https://www.dimiourgiaxana.gr,1,9,84,0.9880952380952381,16,4,1,0,0,0,3,0,False,0,0,4,4,0.2619047619047619,0,0,0,False,False,True,False,0,0,0,1,0,10
https://www.penguins.org.au,1,19,521,0.9980842911877394,33,1,1,2,0,0,23,0,True,0,0,18,1,0.1295238095238095,0,0,0,False,False,True,False,0,0,0,0.6666666666666666,1,13
https://www.unboundgamer.com,1,11,554,0.9981949458483754,56,0,0,1,0,0,3,0,False,1,0,2,0,0.04512635379061372,0,0,0,False,False,True,False,0,0,0,0,0,3
https://stratonowactivate.firebaseapp.com/,0,4,19,0.9473684210526315,7,0,0,0,0,0,0,0,False,0,0,2,0,0.2631578947368421,0,0,0,False,False,True,False,0,1,0,0,0,3
https://www.hellointernet.fm,1,25,2420,0.9995867768595041,72,0,0,0,0,0,37,1,False,35,2,33,0,0.07727272727272727,0,0,0,False,False,True,False,0,0,0,1,3,76
https://www.electronics-tutorial.net,1,17,494,0.9979757085020243,19,0,0,2,1,1,7,0,False,0,0,9,0,0.06275303643724696,0,0,0,False,False,True,False,0,0,1,0,3,9
