URL,label,dom_max_depth,dom_total_nodes,dom_avg_branching_factor,dom_max_children_per_node,dom_iframe_count,dom_iframe_max_nesting,dom_form_count,dom_hidden_input_count,dom_forms_external_action_ratio,dom_script_count,dom_suspicious_script_count,dom_popup_indicators,dom_hover_url_mismatch_count,dom_mixed_content_count,dom_external_resource_count,dom_cross_origin_iframe_count,dom_hidden_element_ratio,dom_clickable_without_href_count,dom_keyboard_event_on_password_count,dom_autocomplete_off_password_count,dom_setTimeout_or_setInterval_presence,dom_mutation_observer_presence,dom_service_worker_register_presence,dom_clipboard_access_presence,dom_download_link_count,dom_data_uri_image_count,dom_form_target_blank_count,dom_anchor_noopener_missing_ratio,dom_event_handler_attr_total,dom_third_party_domains_unique
http://www.bbg.eqtxu.com,0,2,3,0.6666666666666666,2,0,0,0,0,0,0,0,False,0,0,0,0,0.3333333333333333,0,0,0,False,False,False,False,0,0,0,0,0,0
http://www.packingfairturkiye.com,0,2,3,0.6666666666666666,2,0,0,0,0,0,0,0,False,0,0,0,0,0.3333333333333333,0,0,0,False,False,False,False,0,0,0,0,0,0
https://www.globalgovernance.eu,1,26,662,0.9984894259818731,30,0,0,1,0,1,14,1,False,0,0,51,0,0.09969788519637462,0,0,0,True,False,True,False,0,0,0,1,0,15
https://www.thedrinksbusiness.com,1,19,1400,0.9992857142857143,62,1,0,3,3,0,27,1,False,0,1,50,1,0.08285714285714285,0,0,0,True,False,True,False,0,44,0,0.9473684210526315,0,24
http://www.p9befbeb5823fc55a9fbedaa14584149fe.ws,0,2,3,0.6666666666666666,2,0,0,0,0,0,0,0,False,0,0,0,0,0.3333333333333333,0,0,0,False,False,False,False,0,0,0,0,0,0
https://www.leblockhaus.com,1,16,540,0.9981481481481481,47,1,0,0,0,0,16,0,False,0,0,16,1,0.13703703703703704,1,0,0,False,False,True,False,0,0,0,1,4,14
https://is.gd/7j8akv,0,5,29,0.9655172413793104,8,0,0,0,0,0,1,0,False,0,0,0,0,0.3103448275862069,0,0,0,False,False,True,False,0,0,0,0,0,0
https://www.ecotope.org,1,6,21,0.9523809523809523,8,0,0,0,0,0,2,2,False,0,0,3,0,0.38095238095238093,0,0,0,True,False,True,False,0,0,0,0,0,2
https://www.keystonebuildinggroup.net,1,43,2008,0.9995019920318725,95,0,0,0,0,0,38,6,False,1,0,12,0,0.3645418326693227,0,0,0,True,True,True,False,0,4,0,0,2,9
https://www.tag24.com,1,12,801,0.9987515605493134,61,1,1,1,0,0,27,0,False,0,0,86,1,0.09612983770287141,0,0,0,False,False,True,False,0,0,0,1,0,19
https://www.crimemagazine.com,1,22,962,0.998960498960499,31,10,0,2,4,0,18,1,False,3,5,9,10,0.12162162162162163,0,0,0,False,False,True,False,0,0,0,0,2,23
https://oablages.org.br/wp/privacy-policy/login.html,0,19,454,0.9977973568281938,63,2,1,3,3,0.3333333333333333,32,0,False,0,0,3,2,0.24008810572687225,0,0,0,False,False,True,False,0,0,1,1,0,9
https://www.globotours.net,1,19,750,0.9986666666666667,71,2,1,1,5,0,50,3,True,2,1,15,2,0.176,0,0,0,True,False,True,False,0,0,0,1,0,12
https://www.sprecozero.it,1,24,1472,0.9993206521739131,93,2,1,1,4,0,42,0,False,0,0,3,2,0.13858695652173914,0,0,0,False,False,True,False,0,0,0,0.9666666666666667,0,18
https://www.kpl.org,1,20,1792,0.9994419642857143,40,2,0,1,56,0,25,0,False,0,0,59,2,0.10993303571428571,1,0,0,False,False,True,False,0,0,0,0.05714285714285714,1,19
https://www.foe.org.au,1,12,499,0.9979959919839679,58,3,1,2,6,0,29,2,False,3,0,34,3,0.21042084168336672,0,0,0,True,False,True,False,0,0,0,0.8421052631578947,0,21
https://www.swinburneonline.edu.au,1,21,2477,0.9995962858296327,247,2,1,2,27,0.5,47,0,False,0,0,20,2,0.09689140088817118,0,0,0,False,False,True,False,0,0,0,0.8333333333333334,5,21
https://hoison33v.firebaseapp.com/,0,4,19,0.9473684210526315,7,0,0,0,0,0,0,0,False,0,0,2,0,0.2631578947368421,0,0,0,False,False,True,False,0,1,0,0,0,3
