URL,label,dom_max_depth,dom_total_nodes,dom_avg_branching_factor,dom_max_children_per_node,dom_iframe_count,dom_iframe_max_nesting,dom_form_count,dom_hidden_input_count,dom_forms_external_action_ratio,dom_script_count,dom_suspicious_script_count,dom_popup_indicators,dom_hover_url_mismatch_count,dom_mixed_content_count,dom_external_resource_count,dom_cross_origin_iframe_count,dom_hidden_element_ratio,dom_clickable_without_href_count,dom_keyboard_event_on_password_count,dom_autocomplete_off_password_count,dom_setTimeout_or_setInterval_presence,dom_mutation_observer_presence,dom_service_worker_register_presence,dom_clipboard_access_presence,dom_download_link_count,dom_data_uri_image_count,dom_form_target_blank_count,dom_anchor_noopener_missing_ratio,dom_event_handler_attr_total,dom_third_party_domains_unique
http://www.dusieme.com,0,2,3,0.6666666666666666,2,0,0,0,0,0,0,0,False,0,0,0,0,0.3333333333333333,0,0,0,False,False,False,False,0,0,0,0,0,0
https://www.brontemovers.ca,1,23,887,0.9988726042841037,81,1,1,1,11,0,71,6,False,18,0,45,1,0.25366403607666294,1,0,0,True,True,True,False,0,35,0,0,1,14
https://www.mein-maerkisches-viertel.de,1,30,2983,0.999664767013074,50,0,0,3,2,0,12,0,False,1,0,17,0,0.41334227287965136,0,0,0,False,False,True,False,0,0,0,1,1,17
https://www.microprose.com,1,16,484,0.9979338842975206,40,0,0,1,1,1,28,0,False,1,0,7,0,0.16735537190082644,0,0,0,False,False,True,False,0,0,1,1,0,17
https://www.tigergraph.com,1,14,1337,0.9992520568436799,89,4,1,0,0,0,68,0,False,0,0,16,4,0.14659685863874344,0,0,0,False,False,True,False,0,0,0,1,0,20
https://www.office.co.uk,1,8,30,0.9666666666666667,11,2,1,1,1,0,4,0,False,0,0,10,2,0.6,0,0,0,False,False,True,False,0,0,0,0,0,5
https://www.mspentertainmentagency.com,1,23,1649,0.9993935718617344,188,1,0,0,0,0,23,1,False,2,0,2,1,0.0430563978168587,0,0,0,True,False,True,False,0,0,0,1,3,7
https://www.poemm.net,1,9,135,0.9925925925925926,26,0,0,0,0,0,11,0,False,0,0,4,0,0.26666666666666666,0,0,0,False,False,True,False,0,0,0,1,0,11
https://www.realeyesit.com,1,33,1494,0.999330655957162,110,1,1,3,4,0,76,0,False,0,0,58,1,0.6026755852842809,0,0,0,False,False,True,False,0,33,0,0.3181818181818182,0,24
http://www.errobikofestibala.fr,0,14,168,0.9940476190476191,53,0,0,1,0,0,12,0,False,0,0,4,0,0.38095238095238093,0,0,0,False,False,True,False,0,0,0,0,0,4
http://sparxinteriors.co.zw/plugins/isotope/,0,2,3,0.6666666666666666,2,0,0,0,0,0,0,0,False,0,0,0,0,0.3333333333333333,0,0,0,False,False,False,False,0,0,0,0,0,0
http://www.wiki.gd,0,2,3,0.6666666666666666,2,0,0,0,0,0,0,0,False,0,0,0,0,0.3333333333333333,0,0,0,False,False,False,False,0,0,0,0,0,0
https://www.world-projects.net,1,14,609,0.9983579638752053,247,1,1,1,0,0,27,0,False,2,0,9,1,0.1444991789819376,0,0,0,False,False,True,False,0,0,0,1,0,11
https://www.leadway.com,1,27,2756,0.9996371552975326,196,1,1,1,9,0,49,4,True,1,0,95,1,0.1970246734397678,0,0,0,True,False,True,False,0,63,0,0,0,34
https://www.dwijitsolutions.com,1,26,1511,0.99933818663137,89,0,0,4,16,0.5,38,0,False,2,0,105,0,0.2686962276637988,0,0,0,False,False,True,False,0,0,0,0,0,12
http://www.erpahome.com,0,14,522,0.9980842911877394,27,3,1,3,2,0,18,3,False,5,0,37,3,0.11337868480725624,12,0,0,False,False,True,False,0,0,0,1,21,8
https://www.iups.org,1,19,664,0.9984939759036144,58,0,0,0,0,0,24,0,False,0,2,2,0,0.3509036144578313,0,0,0,False,False,True,False,0,0,0,1,0,5
https://www.petworthfestival.org.uk,1,18,742,0.9986522911051213,61,2,1,2,0,0.5,34,1,False,1,0,36,2,0.38544474393531,0,0,0,False,False,True,False,0,0,0,1,1,14
http://www.hackensackfitness.com,0,3,11,0.9090909090909091,7,0,0,0,0,0,3,0,False,0,0,4,0,0.7272727272727273,0,0,0,False,False,True,False,0,0,0,0,0,3
https://www.themeadowsschool.org,1,17,1037,0.9990356798457087,42,1,1,1,0,0,32,1,False,0,0,43,1,0.485053037608486,0,0,0,False,False,True,False,0,1,0,1,0,28
https://www.jpopasia.com,1,10,99,0.98989898989899,22,0,0,0,0,0,2,1,False,1,0,0,0,0.30303030303030304,0,0,0,False,False,False,False,0,0,0,0,0,0
https://www.bankmycell.com,1,29,1546,0.999353169469599,40,2,1,2,1,0,22,0,False,0,0,15,2,0.060762766645119586,3,0,0,False,False,True,False,0,0,0,1,3,17
https://lucky-dream-7e11.gamochbasch121582.workers.dev/,0,11,50,0.98,11,0,0,1,3,0,5,0,False,0,0,1,0,0.44,0,0,0,False,False,True,False,0,0,0,0,0,2
https://www.mollie.com,1,29,2506,0.9996009577015164,60,0,0,0,0,0,11,0,False,0,0,157,0,0.062225767850019945,0,0,0,False,False,True,False,0,14,0,0.0625,0,14
