URL,label,dom_max_depth,dom_total_nodes,dom_avg_branching_factor,dom_max_children_per_node,dom_iframe_count,dom_iframe_max_nesting,dom_form_count,dom_hidden_input_count,dom_forms_external_action_ratio,dom_script_count,dom_suspicious_script_count,dom_popup_indicators,dom_hover_url_mismatch_count,dom_mixed_content_count,dom_external_resource_count,dom_cross_origin_iframe_count,dom_hidden_element_ratio,dom_clickable_without_href_count,dom_keyboard_event_on_password_count,dom_autocomplete_off_password_count,dom_setTimeout_or_setInterval_presence,dom_mutation_observer_presence,dom_service_worker_register_presence,dom_clipboard_access_presence,dom_download_link_count,dom_data_uri_image_count,dom_form_target_blank_count,dom_anchor_noopener_missing_ratio,dom_event_handler_attr_total,dom_third_party_domains_unique
https://www.msc.edu.ph,1,6,21,0.9523809523809523,8,0,0,0,0,0,2,2,False,0,0,3,0,0.38095238095238093,0,0,0,True,False,True,False,0,0,0,0,0,1
https://www.sdppm.com,1,16,753,0.99867197875166,60,1,1,0,0,0,31,0,False,1,0,10,1,0.29747675962815406,0,0,0,False,False,True,False,0,0,0,1,0,20
https://www.paintyourlife.com,1,3,13,0.9230769230769231,8,0,0,0,0,0,0,0,False,0,0,0,0,0.23076923076923078,0,0,0,False,False,True,False,0,0,0,0,0,0
https://www.rugshook.com,1,23,2141,0.9995329285380663,86,2,1,60,119,0,68,2,False,0,0,16,2,0.26084927671488567,1,0,0,True,True,True,False,0,0,0,1,1,18
https://www.conestogawood.com,1,25,1202,0.9991680532445923,65,0,0,4,7,0,60,6,False,4,0,12,0,0.6156405990016639,0,0,0,True,True,True,False,0,7,0,0.3333333333333333,0,15
https://www.newyorkfamilyhistory.org,1,28,975,0.9989743589743589,82,0,0,3,2,0.3333333333333333,9,1,False,0,0,6,0,0.05846153846153846,0,0,0,False,False,True,False,0,0,1,0,0,11
https://www.idntimes.com,1,25,3060,0.9996732026143791,352,7,2,0,0,0,87,1,False,1,0,139,8,0.13877014140085497,0,0,0,True,False,True,False,0,0,0,0.017857142857142856,0,91
https://www.qosfc.com,1,26,2301,0.9995654063450674,118,0,0,1,2,0,37,1,False,4,24,88,0,0.19865211810012837,49,0,0,True,False,True,False,0,0,0,0.32407407407407407,98,34
http://file3840202-carrington-bank.s3.ams03.cloud-object-storage.appdomain.cloud/index.html,0,7,43,0.9767441860465116,5,0,0,0,0,0,0,0,False,0,0,0,0,0.09302325581395349,0,0,0,False,False,True,False,0,0,0,0,0,0
https://www.izolonoff.ru,1,13,430,0.9976798143851509,29,1,1,2,0,0,10,0,True,0,1,13,1,0.12761020881670534,0,0,0,False,False,True,True,0,0,0,1,0,5
https://www.artwanted.com,1,13,642,0.9984423676012462,50,0,0,2,4,0,33,0,False,1,0,35,0,0.2881619937694704,0,0,0,False,False,True,False,0,0,0,1,0,10
https://www.goteo.org,1,8,41,0.975609756097561,10,0,0,0,1,0,3,1,False,0,0,1,0,0.4878048780487805,0,0,0,False,False,True,False,0,0,0,0,0,2
https://www.city.atsugi.kanagawa.jp,1,22,1711,0.9994155464640561,39,0,0,2,2,0,35,1,False,0,0,13,0,0.05493863237872589,0,0,0,False,False,True,False,0,0,0,1,1,32
https://www.doctorandroid.gr,1,25,1320,0.9992424242424243,39,0,0,1,0,0,21,13,False,0,0,17,0,0.10900832702498107,0,0,0,False,False,True,False,0,0,0,0.5,13,8
https://www.quikthinking.com,1,11,271,0.996309963099631,33,1,0,1,0,1,14,0,False,0,0,27,1,0.14022140221402213,0,0,0,False,False,True,False,0,0,0,1,0,9
https://www.sirconstance.com,1,25,927,0.9989212513484358,80,0,0,3,7,0,49,0,False,0,1,7,0,0.3408845738942826,0,0,0,False,False,True,False,0,0,0,0,0,7
https://www.wehealth.org,1,31,963,0.9989615784008308,79,4,1,0,0,0,57,11,False,1,0,23,4,0.43509865005192105,2,0,0,True,False,True,False,0,0,0,1,6,27
https://www.kindersache.de,1,28,1242,0.999194847020934,70,0,0,0,0,0,4,1,False,6,0,1,0,0.0644122383252818,0,0,0,False,False,True,False,0,0,0,1,0,3
https://www.romantanar.ro,1,13,218,0.9954128440366973,49,0,0,0,0,0,11,0,False,0,1,6,0,0.2798165137614679,0,0,0,False,False,True,False,0,0,0,1,1,9
https://storageapi-stg.fleek.co/240a0421-0672-4e11-b28a-3dd03d0e8c0d-bucket/m1/office.html,0,8,45,0.9777777777777777,9,0,0,0,0,0,3,0,False,0,0,0,0,0.35555555555555557,0,0,0,False,False,True,False,0,0,0,0,0,1
http://www.cs33609.tmweb.ru,0,2,3,0.6666666666666666,2,0,0,0,0,0,0,0,False,0,0,0,0,0.3333333333333333,0,0,0,False,False,False,False,0,0,0,0,0,0
https://www.davinacombe.com,1,6,21,0.9523809523809523,8,0,0,0,0,0,2,2,False,0,0,3,0,0.38095238095238093,0,0,0,True,False,True,False,0,0,0,0,0,2
https://www.sas-centre.org,1,17,337,0.9970326409495549,46,0,0,1,0,0,15,0,False,0,1,7,0,0.24925816023738873,0,0,0,False,False,True,False,0,0,0,1,0,5
https://securebusiness.github.io/bt-1/load.html,0,10,63,0.9841269841269841,9,0,0,0,0,0,2,0,False,0,0,2,0,0.25396825396825395,0,0,0,True,False,False,False,0,2,0,0,1,1
https://www.youlikehits.com,1,11,218,0.9954128440366973,34,0,0,0,0,0,4,0,False,0,0,2,0,0.16972477064220184,0,0,0,False,False,True,False,0,0,0,1,0,3
https://www.bransonchamber.com,1,23,1176,0.9991496598639455,107,1,0,3,0,0,66,0,False,0,0,48,1,0.1649659863945578,0,0,0,False,False,True,False,0,0,0,0.7647058823529411,44,22
https://www.operating-system.org,1,13,328,0.9969512195121951,50,0,0,0,0,0,0,0,False,0,0,0,0,0.042682926829268296,0,0,0,False,False,True,False,0,0,0,1,0,2
https://www.ukrainedate.com,1,15,577,0.9982668977469671,83,4,1,2,1,0,36,5,False,34,0,24,3,0.185121107266436,0,0,1,True,False,True,False,0,0,0,1,1,55
https://www.tv5monde.com,1,25,777,0.9987129987129987,50,4,1,0,0,0,25,1,False,1,0,13,4,0.13256113256113256,0,0,0,False,False,True,False,0,0,0,1,0,21
https://www.historicalcharts.noaa.gov,1,19,363,0.9972451790633609,71,1,1,1,0,0,18,0,False,1,0,6,1,0.1652892561983471,8,0,0,False,False,True,False,0,1,0,1,11,11
https://www.birtles.org.uk,1,14,116,0.9913793103448276,50,0,0,2,10,1,4,0,False,0,2,2,0,0.16379310344827586,0,0,0,False,False,True,False,0,0,0,0,0,3
https://www.buyoutsinsider.com,1,23,7510,0.999866844207723,385,8,1,12,2,0,167,0,False,32,0,146,6,0.0881491344873502,0,0,0,False,False,True,True,0,53,0,0.12698412698412698,0,60
https://powerlineindustriesinc.myportfolio.com/,0,14,155,0.9935483870967742,84,0,0,0,0,0,26,1,False,0,0,26,0,0.5961538461538461,0,0,0,True,True,True,False,0,0,0,0.5,0,14
https://www.mallorymitchell.com,1,2,3,0.6666666666666666,2,0,0,0,0,0,0,0,False,0,0,0,0,0.3333333333333333,0,0,0,False,False,True,False,0,0,0,0,0,0
https://www.ktv.go.kr,1,13,1450,0.9993103448275862,39,0,0,1,2,0,24,0,False,1,0,72,0,0.06206896551724138,1,0,0,False,False,True,False,0,0,0,1,51,89
https://www.apple.com.cn,1,20,1368,0.9992690058479532,163,1,1,1,1,0,12,1,False,1,0,136,1,0.7711988304093568,0,0,0,False,False,True,False,0,0,0,1,1,10
https://www.benchmarcretail.com,1,39,2079,0.9995189995189995,83,2,1,0,0,0,82,7,False,0,0,128,2,0.2934102934102934,0,0,0,True,True,True,False,0,0,0,0,3,13
https://www.hlrs.de,1,16,568,0.9982394366197183,14,0,0,0,0,0,4,0,False,2,0,2,0,0.04753521126760563,0,0,0,False,False,True,False,0,1,0,1,0,9
https://www.fp.ulaval.ca,1,18,1431,0.9993011879804332,97,5,1,1,0,0,32,1,False,0,0,13,5,0.18588399720475193,0,0,0,False,False,True,False,0,0,0,0.35,0,25
https://www.puppetstate.com,1,16,210,0.9952380952380953,48,2,0,0,0,0,17,1,False,0,0,1,2,0.3380952380952381,0,0,0,False,False,True,False,0,0,0,0.5,0,5
https://ayt-103563-100603.square.site/,0,5,10,0.9,3,0,0,0,0,0,0,0,False,0,0,0,0,0.3,0,0,0,False,False,True,False,0,0,0,0,0,0
https://www.transadvocate.com,1,17,696,0.9985632183908046,62,0,0,1,0,0,20,0,False,0,0,14,0,0.367816091954023,0,0,0,False,False,True,False,0,0,0,0,0,12
