URL,label,dom_max_depth,dom_total_nodes,dom_avg_branching_factor,dom_max_children_per_node,dom_iframe_count,dom_iframe_max_nesting,dom_form_count,dom_hidden_input_count,dom_forms_external_action_ratio,dom_script_count,dom_suspicious_script_count,dom_popup_indicators,dom_hover_url_mismatch_count,dom_mixed_content_count,dom_external_resource_count,dom_cross_origin_iframe_count,dom_hidden_element_ratio,dom_clickable_without_href_count,dom_keyboard_event_on_password_count,dom_autocomplete_off_password_count,dom_setTimeout_or_setInterval_presence,dom_mutation_observer_presence,dom_service_worker_register_presence,dom_clipboard_access_presence,dom_download_link_count,dom_data_uri_image_count,dom_form_target_blank_count,dom_anchor_noopener_missing_ratio,dom_event_handler_attr_total,dom_third_party_domains_unique
http://www.r7b9bed3d2429e6dce444af0f6280d9c9b.ws,0,2,3,0.6666666666666666,2,0,0,0,0,0,0,0,False,0,0,0,0,0.3333333333333333,0,0,0,False,False,False,False,0,0,0,0,0,0
https://www.packze.com,1,33,1079,0.9990732159406858,51,0,0,4,16,0.25,31,0,False,1,0,10,0,0.4365152919369787,0,0,0,False,False,True,False,0,0,0,1,11,9
https://www.clsac.org,1,29,613,0.99836867862969,65,0,0,0,0,0,29,1,False,0,0,14,0,0.1402936378466558,0,0,0,True,False,True,False,0,0,0,1,0,49
http://www.d-n-s.name,0,2,3,0.6666666666666666,2,0,0,0,0,0,0,0,False,0,0,0,0,0.3333333333333333,0,0,0,False,False,False,False,0,0,0,0,0,0
http://5bet988.com/,0,4,16,0.9375,7,1,0,0,0,0,3,0,False,0,0,1,1,0.5,0,0,0,False,False,True,False,0,0,0,0,0,2
https://www.playlsi.com,1,18,1167,0.9991431019708654,48,1,1,2,0,0,41,2,False,0,0,18,2,0.6860564585115483,0,0,0,True,False,True,False,0,0,0,0.5833333333333334,0,23
https://www.thegriffon108.com,1,23,1517,0.999340804218853,78,0,0,3,2,0,48,0,False,2,0,5,0,0.1001977587343441,0,0,0,False,False,True,False,0,0,0,0,0,3
https://www.parall.ax,1,23,864,0.9988425925925926,41,0,0,1,0,0,24,1,False,1,0,86,0,0.2708333333333333,0,0,0,True,False,True,False,0,0,0,1,0,17
http://www.user.lc,0,15,88,0.9886363636363636,19,0,0,0,0,0,7,1,False,2,0,0,0,0.42045454545454547,0,0,0,False,False,True,False,0,0,0,0,1,0
https://www.turnips2tangerines.com,1,3,11,0.9090909090909091,7,0,0,0,0,0,3,0,False,0,0,4,0,0.75,0,0,0,False,False,True,False,0,0,0,0,0,4
https://remondrebezere.web.app/,0,10,63,0.9841269841269841,9,0,0,0,0,0,2,0,False,0,0,2,0,0.25396825396825395,0,0,0,True,False,False,False,0,2,0,0,1,1
https://www.emaratyah.ae,1,10,182,0.9945054945054945,105,0,0,0,0,0,2,1,False,1,0,0,0,0.16483516483516483,0,0,0,False,False,False,False,0,0,0,0,0,0
https://www.useresponse.com,1,21,893,0.9988801791713325,76,3,1,1,0,0,35,2,False,2,0,20,3,0.20492721164613661,0,0,0,True,False,True,False,0,0,0,1,5,12
http://www.bibayoff.mx,0,2,3,0.6666666666666666,2,0,0,0,0,0,0,0,False,0,0,0,0,0.3333333333333333,0,0,0,False,False,False,False,0,0,0,0,0,0
https://www.sydneyairport.com,1,18,1021,0.9990205680705191,46,5,1,4,16,0.5,72,8,False,0,0,54,5,0.1743388834476004,2,0,0,True,True,True,False,0,0,2,1,5,29
https://www.cityofpittsfield.org,1,29,1117,0.999104744852283,48,2,1,2,22,0.5,53,5,False,0,0,10,2,0.1387645478961504,0,0,0,True,False,True,True,0,0,0,0,33,13
http://www.ciconline-fr-monespacefr.45-81-232-18.plesk.page,0,10,164,0.9939024390243902,89,0,0,0,0,0,2,1,False,0,0,0,0,0.18292682926829268,0,0,0,False,False,False,False,0,0,0,0,0,0
https://www.loveandover.com,1,23,1226,0.9991843393148451,81,6,1,3,10,0,66,1,False,0,1,15,2,0.1729200652528548,0,0,0,False,False,True,False,0,1,0,0.21052631578947367,0,22
http://www.mx5.blocktrail.com,0,2,3,0.6666666666666666,2,0,0,0,0,0,0,0,False,0,0,0,0,0.3333333333333333,0,0,0,False,False,False,False,0,0,0,0,0,0
http://www.grek.uni.me,0,2,3,0.6666666666666666,2,0,0,0,0,0,0,0,False,0,0,0,0,0.3333333333333333,0,0,0,False,False,False,False,0,0,0,0,0,0
https://www.olhausenbilliards.com,1,14,374,0.9973262032085561,38,1,0,4,0,0.5,39,0,False,4,0,6,1,0.16310160427807488,0,0,0,False,False,True,True,0,0,0,0,0,9
http://www.dywanypers.pl,0,2,3,0.6666666666666666,2,0,0,0,0,0,0,0,False,0,0,0,0,0.3333333333333333,0,0,0,False,False,False,False,0,0,0,0,0,0
https://www.beelingo.com,1,3,11,0.9090909090909091,7,0,0,0,0,0,3,0,False,0,0,4,0,0.7272727272727273,0,0,0,False,False,True,False,0,0,0,0,0,3
https://speckled-cumbersome-porcupine.glitch.me/sapi.htm?/natwestb.ankcre.card/info.htm,0,6,13,0.9230769230769231,4,0,0,0,0,0,0,0,False,0,0,1,0,0.38461538461538464,0,0,0,False,False,True,False,0,1,0,0,0,2
http://www.htname.info,0,2,3,0.6666666666666666,2,0,0,0,0,0,0,0,False,0,0,0,0,0.3333333333333333,0,0,0,False,False,False,False,0,0,0,0,0,0
https://www.sanctuairesdebeauraing.be,1,41,672,0.9985119047619048,93,0,0,1,5,0,46,2,False,1,0,19,0,0.2604166666666667,0,0,0,True,False,True,False,0,0,0,1,5,10
https://dev-provinci8742738123.pantheonsite.io/,0,5,9,0.8888888888888888,2,0,0,0,0,0,0,0,False,0,0,0,0,0.2222222222222222,0,0,0,False,False,True,False,0,0,0,0,0,0
https://www.icewireless.com,1,17,394,0.9974619289340102,28,1,0,1,0,0,15,0,False,0,0,63,1,0.12944162436548223,0,0,0,False,False,True,False,0,0,0,0,0,15
http://www.mediawikar.com,0,2,3,0.6666666666666666,2,0,0,0,0,0,0,0,False,0,0,0,0,0.3333333333333333,0,0,0,False,False,False,False,0,0,0,0,0,0
http://www.marginatea.com,0,2,3,0.6666666666666666,2,0,0,0,0,0,0,0,False,0,0,0,0,0.3333333333333333,0,0,0,False,False,False,False,0,0,0,0,0,0
https://www.mgb.co.jp,1,16,355,0.9971830985915493,69,1,1,1,0,0,47,0,False,0,3,5,1,0.39436619718309857,0,0,0,False,False,True,False,0,0,0,1,0,7
https://www.tourdebelleile.com,1,40,2015,0.9995037220843672,105,22,1,1,0,0,73,7,False,0,0,170,22,0.217,0,0,0,True,True,True,False,0,1,0,0.05,3,22
