URL,label,dom_max_depth,dom_total_nodes,dom_avg_branching_factor,dom_max_children_per_node,dom_iframe_count,dom_iframe_max_nesting,dom_form_count,dom_hidden_input_count,dom_forms_external_action_ratio,dom_script_count,dom_suspicious_script_count,dom_popup_indicators,dom_hover_url_mismatch_count,dom_mixed_content_count,dom_external_resource_count,dom_cross_origin_iframe_count,dom_hidden_element_ratio,dom_clickable_without_href_count,dom_keyboard_event_on_password_count,dom_autocomplete_off_password_count,dom_setTimeout_or_setInterval_presence,dom_mutation_observer_presence,dom_service_worker_register_presence,dom_clipboard_access_presence,dom_download_link_count,dom_data_uri_image_count,dom_form_target_blank_count,dom_anchor_noopener_missing_ratio,dom_event_handler_attr_total,dom_third_party_domains_unique
https://ejhjui.firebaseapp.com/,0,4,19,0.9473684210526315,7,0,0,0,0,0,0,0,False,0,0,2,0,0.2631578947368421,0,0,0,False,False,True,False,0,1,0,0,0,3
https://www.scalatest.org,1,8,96,0.9895833333333334,24,0,0,0,0,0,3,0,False,0,0,3,0,0.08333333333333333,0,0,0,False,False,True,False,0,0,0,1,0,3
https://www.revivalengineers.com,1,15,405,0.9975308641975309,35,5,0,0,0,0,17,0,False,1,1,7,5,0.14320987654320988,0,0,0,False,False,True,False,0,0,0,1,0,12
https://www.lumium.com,1,10,182,0.9945054945054945,105,0,0,0,0,0,2,1,False,1,0,0,0,0.16483516483516483,0,0,0,False,False,False,False,0,0,0,0,0,0
http://us-robinhood-logi.weebly.com/,0,7,21,0.9523809523809523,7,0,0,0,0,0,1,0,False,0,0,2,0,0.38095238095238093,0,0,0,False,False,True,False,0,0,0,0,0,1
http://www.hudsonhotspots.com,0,2,3,0.6666666666666666,2,0,0,0,0,0,0,0,False,0,0,0,0,0.3333333333333333,0,0,0,False,False,False,False,0,0,0,0,0,0
https://www.zwemkroniek.com,1,15,205,0.9951219512195122,33,0,0,0,0,0,6,0,False,0,0,6,0,0.21951219512195122,0,0,0,False,False,True,False,0,0,0,1,0,8
http://www.onevoice.co.in,0,3,7,0.8571428571428571,3,0,0,0,0,0,2,0,False,0,0,1,0,0.5714285714285714,0,0,0,False,False,True,False,0,0,0,0,0,1
https://www.lovedarlingmusic.com,1,19,497,0.9979879275653923,45,0,0,1,0,0,12,7,False,0,0,3,0,0.12877263581488935,0,0,0,False,False,True,False,0,0,0,0,0,4
https://www.06-only.fr,1,15,2482,0.999597099113618,83,1,1,1,0,0,49,0,False,1,0,19,1,0.08742949234488316,0,0,0,False,False,True,False,0,0,0,0.625,2,20
https://www.jainefenn.com,1,22,633,0.9984202211690363,164,0,0,0,0,0,16,0,False,0,0,13,0,0.1848341232227488,0,0,0,False,False,True,False,0,2,0,0,0,16
https://www.charusat.ac.in,1,17,1239,0.9991928974979822,64,2,0,1,0,0,34,0,False,27,0,5,2,0.0847457627118644,0,0,0,False,False,True,False,0,0,0,0.9876543209876543,0,27
https://www.sweetmama.es,1,3,6,0.8333333333333334,2,0,0,0,0,0,0,0,False,0,0,0,0,0.3333333333333333,0,0,0,False,False,True,False,0,0,0,0,0,0
https://www.jugglingactmama.com,1,27,2953,0.9996613613274636,123,5,1,7,1,0.42857142857142855,61,1,False,37,0,93,5,0.08513468573328899,146,0,0,True,True,True,True,0,65,0,0.34782608695652173,848,20
https://www.editorabonijuris.com.br,1,25,648,0.9984567901234568,69,0,0,2,0,0,46,0,False,1,0,7,0,0.1882716049382716,0,0,0,False,False,True,False,0,0,0,0.8461538461538461,0,10
https://www.sachsechamber.com,1,28,609,0.9983579638752053,59,0,0,0,0,0,71,5,False,1,0,73,0,0.2395498392282958,0,0,0,True,True,True,False,0,0,0,0,3,26
https://www.dodenakkers.nl,1,22,733,0.9986357435197817,67,0,0,4,7,0.25,45,0,False,0,0,1,0,0.12687585266030013,2,0,0,False,False,True,False,0,0,0,1,3,8
https://reviewe-014035.firebaseapp.com/,0,21,238,0.9957983193277311,76,0,0,1,14,0,94,10,False,0,0,75,0,0.5892116182572614,0,0,0,False,False,True,False,0,0,0,1,0,3
https://www.net-sah.org,1,41,1730,0.999421965317919,217,1,0,3,0,0,81,1,False,0,0,13,1,0.07398843930635839,0,0,0,False,False,True,False,0,0,0,0,0,9
https://drophencpaymentajnffjhifjf.godaddysites.com/document,0,8,22,0.9545454545454546,5,0,0,0,0,0,0,0,False,0,0,1,0,0.2727272727272727,0,0,0,False,False,True,False,0,1,0,0,0,1
http://www.sunshine.shop.co,0,2,3,0.6666666666666666,2,0,0,0,0,0,0,0,False,0,0,0,0,0.3333333333333333,0,0,0,False,False,False,False,0,0,0,0,0,0
https://www.almedalsmagasinet.se,1,17,470,0.997872340425532,62,3,1,1,4,0,28,0,True,1,0,4,3,0.21914893617021278,0,0,0,False,False,True,False,0,0,0,0,0,8
https://www.claremoreprogress.com,1,31,3012,0.999667994687915,134,24,2,5,17,0,142,4,True,3,1,167,22,0.15903054448871182,1,0,0,True,False,True,False,0,46,0,0.22413793103448276,5,79
