url,meta_refresh_redirect,script_entropy_avg,inline_script_ratio,suspicious_keyword_density,css_external_ratio,base_tag_mismatch,title_brand_mismatch,image_alt_anomaly_ratio
https://dnbauth2.firebaseapp.com/identity-login&dt=dnb-bankfraatil&en=page_view&_fv=1&_nsi=1&_ss=1&_ee=1&ep.origin=firebase,0,0,0,0.0,1.0,0,1,1.0
https://www.dreamcareindia.com,0,4.852,0.667,0.00323,0.333,0,0,0.714
https://www.ahkgroup.com,0,4.845,0.491,0.00133,0.556,0,1,1.0
https://www.khl.com,0,4.664,0.56,0.00737,0.222,0,0,1.0
https://www.rocklandharborlights.org,0,4.856,0.462,0.0,0.167,0,1,0.0
https://www.bhk.am,0,4.452,0.105,0.0,1.0,0,0,0.767
https://www.gameznews.com,0,4.774,0.404,0.00403,0.1,0,1,0.0
https://www.newbostonnh.gov,0,5.077,0.136,0.00074,0.0,0,1,0.118
https://www.firstclasssailing.com,0,4.661,0.8,0.00103,0.5,0,1,0.041
https://www.nationalgeographic.lt,0,4.947,0.174,0.0,1.0,0,1,0.5
https://www.live-young.com,0,4.979,0.421,0.0,0.125,0,1,0.667
https://www.genevaseal.com,0,4.926,0.435,0.00295,0.056,0,1,0.135
https://www.ign.org,0,4.911,0.476,0.0,1.0,0,0,1.0
https://www.postgresqlstudio.org,0,4.664,0.286,0.01695,0.0,0,1,0.625
https://www.earthdata.nasa.gov,0,4.72,0.222,0.00136,0.0,0,0,0.0
https://www.bilbaoria2000.org,0,4.94,0.323,0.0,0.059,0,1,0.818
https://www.armenianconsulatethailand.com,0,4.965,0.289,0.0,0.087,0,1,0.667
https://www.emmanagementllc.com,0,4.848,0.444,0.00131,0.875,0,1,0.083
https://www.mosconsv.ru,0,4.621,0.3,0.0,0.5,0,1,0.271
https://www.glallotments.co.uk,0,4.892,0.714,0.00183,0.0,0,1,0.75
https://www.czechpoint-usa.com,0,0,0.0,0.00454,0.056,0,0,0.85
https://www.maquestionmedicale.fr,0,4.973,0.304,0.0,0.143,0,1,0.273
http://www.a0550354.xsph.ru,0,0,0,0.0,0.0,0,1,0.0
https://www.msharonbaker.com,0,5.066,0.75,0.0,1.0,0,0,0.0
https://ershamshad.github.io/login,0,0,0,0.02326,0.0,0,0,1.0
https://www.thegoodgeekwife.com,0,4.719,0.615,0.00219,1.0,0,1,0.889
https://www.yatzer.com,0,4.708,0.5,0.0,0.0,0,0,0.0
http://www.shareourjesus.com,0,4.172,1.0,0.0,0.0,0,0,0.0
https://www.glue.work,0,4.856,0.545,0.0038,0.083,0,0,0.833
