url,meta_refresh_redirect,script_entropy_avg,inline_script_ratio,suspicious_keyword_density,css_external_ratio,base_tag_mismatch,title_brand_mismatch,image_alt_anomaly_ratio
https://www.marketlinks.org,0,4.646,1.0,0.04,0.0,0,0,0.0
https://www.penguinreaders.co.uk,0,4.917,0.385,0.00469,0.3,0,1,0.907
http://www.fenglingad.com,0,0,0.0,0.0,0.0,0,1,0.0
http://www.delaiye.com,0,5.089,0.667,0.0,0.0,0,1,1.0
https://www.usacoinbook.com,0,4.82,0.429,0.00123,0.0,0,1,0.735
https://file-share-from-kerry-folder-view.web.app/,0,0,0,0.0,1.0,0,1,1.0
https://www.apps2you.com,0,4.265,0.417,0.00905,0.25,0,0,1.0
https://www.noaa.gov,0,4.905,0.052,0.00855,0.037,0,1,0.0
https://www.h-its.org,0,4.983,0.44,0.0,0.0,0,1,0.439
https://www.florissana.com,0,4.786,0.73,0.0,0.5,0,0,0.231
https://www.scalafx.org,0,4.736,1.0,0.0,0.5,0,0,0.0
https://www.massoyanjewelers.com,0,4.784,0.649,0.00082,0.0,0,1,0.157
https://yahoo-team-108983.weeblysite.com/,0,0,0,0.0,0.0,0,1,0.0
https://www.slidefurniture.com,0,5.215,0.053,0.0,0.0,0,1,0.0
https://www.heatonresearch.com,0,5.053,0.286,0.0089,0.833,0,1,0.0
http://www.alvaovillagecamping.pt,0,4.92,0.333,0.0,0.0,0,1,0.25
http://www.evilsbedont.de,0,0,0,0.0,0.0,0,1,0.0
https://emailverificationupdate78.godaddysites.com/,0,0,0,0.0,0.0,0,1,1.0
https://www.botherm.nl,0,4.576,0.5,0.01235,0.2,0,0,0.583
http://www.barmash.ru,0,5.136,1.0,0.0,0.0,0,1,0.4
https://skgbvyk66yf.firebaseapp.com/,0,0,0,0.0,1.0,0,1,1.0
http://www.gtbnonline.uni.me,0,0,0,0.0,0.0,0,0,0.0
https://www.calaverasrealestate.com,0,4.172,1.0,0.0,0.0,0,0,0.0
https://www.sirimangalo.org,0,4.9,0.438,0.0,1.0,0,0,0.875
http://www.rbonus.com,0,4.172,1.0,0.0,0.0,0,0,0.0
https://www.managenergy.net,0,4.155,0.5,0.0,0.0,0,0,0.0
http://gimeniloggup.godaddysites.com/,0,0,0,0.0,0.0,0,1,1.0
http://www.livestro.nl,0,4.708,0.263,0.0,0.25,0,1,0.0
https://www.nebraskarealty.com,0,4.741,0.278,0.00332,0.214,0,1,0.407
https://www.hastingsdiesels.co.uk,0,0,0,0.0,0.0,0,1,0.25
https://www.lovestu.com,0,5.141,0.214,0.0,0.286,0,0,0.291
https://aol-102759.weeblysite.com/,0,0,0,0.0,0.0,0,1,0.0
https://sw4siipki.firebaseapp.com/,0,0,0,0.0,1.0,0,1,1.0
http://www.citilink.dev6.ru,0,0,0.0,0.0,0.0,0,1,0.0
https://www.josefhadeedmd.com,0,4.828,0.5,0.00056,0.1,0,1,0.077
https://www.solms-delta.co.za,0,4.953,0.286,0.0,1.0,0,0,0.667
https://www.sickchirpse.com,0,4.818,0.455,0.00119,0.0,0,1,1.0
http://www.thetourland.com,0,4.923,0.321,0.00218,1.0,0,1,0.606
https://www.keldysh.ru,0,4.877,0.667,0.0,0.0,0,1,0.077
http://www.ccfnttto.net,0,0,0,0.0,0.0,0,0,0.0
https://siasky.net/eacn8qyd7slkjmbp8nmn5hah7-fymf9qjkc2jolw_4apkg/,0,4.689,0.455,0.0274,0.087,0,1,0.663
https://www.carapandang.com,1,4.534,0.231,0.00509,0.25,0,0,0.275
https://www.bible.or.jp,0,5.125,0.462,0.0,0.111,0,1,0.857
http://bafybeihtrei2lm4ud5ewqd5wbpw6ow42cb2svbho3ry2p4qm3dvr7bjnwy.ipfs.dweb.link/user3.html?vghbjgkfhvfjdkdfuvyfiujnbtmrjkj3eruyfr89ubrnmewjduvy89euihjjrkdiuycdghbjieufyghebnjewducyhbhucdywghbnjfviuyeghbejfiuyvg=,0,0,0.0,0.0,0.0,0,1,0.0
https://www.visitvailvalley.com,0,4.97,0.543,0.0,0.444,0,0,0.45
https://metafb-hbwf52d.firebaseapp.com/,0,5.515,0.5,0.0,0.0,0,1,0.0
https://www.cn-pellet.com,0,4.47,0.167,0.00088,0.0,0,1,0.012
https://www.meztlisworld.com.mx,0,4.845,0.622,0.0,0.125,0,1,0.154
https://www.995thewolf.com,0,5.032,0.433,0.0,0.828,0,1,0.324
https://www.culturenlmuseums.co.uk,0,4.744,0.5,0.00128,0.133,0,1,0.667
https://www.law-arts.org,0,4.794,0.24,0.00605,1.0,0,1,0.217
https://www.southendunited.co.uk,0,5.253,0.111,0.0,0.0,0,1,0.778
https://facebook-appeal-request-b534d.firebaseapp.com/,0,0,0,0.0,1.0,0,1,1.0
https://www.zoomingin.net,0,4.982,0.529,0.0,0.0,0,0,0.0
https://www.artlovingitaly.com,0,4.834,0.71,0.0,0.0,0,1,0.736
https://att-108550.weeblysite.com/,0,0,0,0.0,0.0,0,1,0.0
https://www.army-cadence.com,0,5.099,0.353,0.0,0.5,0,1,0.75
https://www.maviboncuktoptan.com,0,4.576,0.444,0.0,0.273,0,1,0.667
https://www.greenbuildingafrica.co.za,0,4.898,0.523,0.00162,1.0,0,1,0.85
https://www.globalcapital.com,0,4.343,1.0,0.0,0.0,0,0,0.0
http://www.synclogs.com,0,5.209,0.529,0.01533,1.0,0,0,0.941
https://www.roderer.co,0,4.802,0.737,0.02055,0.5,0,0,0.5
https://www.irishtwinssoaps.com,0,4.172,1.0,0.0,0.0,0,0,0.0
https://www.smithfieldfoods.com,0,5.156,0.375,0.0,0.0,0,1,0.375
https://www.skycapitalcargo.com,0,0,0.0,0.00153,0.111,0,1,0.452
https://www.sponsorship.com,0,5.043,0.318,0.0,1.0,0,1,0.357
https://www.lib.purdue.edu,0,4.983,0.519,0.00234,1.0,0,0,0.45
https://www.tredent.com,0,4.648,0.462,0.00312,0.429,0,1,0.103
http://www.hugebricks.com,0,4.172,1.0,0.0,0.0,0,0,0.0
https://www.minibigtech.com,0,5.254,1.0,0.0,0.0,0,1,0.571
https://off123401.web.app/,0,0,0,0.0,1.0,0,1,1.0
https://www.expofurnituregallery.com,0,4.605,0.79,0.00196,0.5,0,1,0.316
https://www.kbfwholesale.com,0,4.767,0.359,0.03175,0.087,0,1,0.0
https://www.lelettere.it,0,4.928,0.667,0.00092,0.8,0,1,0.395
https://www.inboundnow.com,0,4.858,0.125,0.0,0.0,0,1,0.0
https://www.temarareo.org,0,5.29,0.5,0.002,0.0,0,1,0.667
https://www.selfempowermentacademy.com.au,0,4.721,0.417,0.0,1.0,0,1,1.0
https://www.mbspasales.com,0,4.859,0.375,0.0,0.583,0,1,1.0
https://yumeconsulting.it/inse.nhpn/login.jsp.php,0,0,0,0.0,0.0,0,0,0.0
http://www.newworld.zzz.com.ua,0,4.572,1.0,0.0,1.0,0,1,0.0
https://www.aplu.org,0,4.777,0.529,0.00132,0.1,0,0,0.455
https://www.braincert.com,0,4.799,0.4,0.00466,0.0,0,0,0.378
https://www.interior-news.com,0,4.964,0.667,0.00563,0.0,0,0,0.0
https://lli1ij.firebaseapp.com/,0,0,0,0.0,1.0,0,1,1.0
https://www.rcsouthwark.co.uk,0,4.85,0.133,0.00172,0.0,0,1,0.875
https://www.theus.org.uk,0,4.655,1.0,0.0,0.0,0,1,0.0
https://www.flagheritagefoundation.org,0,5.111,0.517,0.0,0.0,0,1,0.0
https://www.circuitvalley.com,0,5.517,0.731,0.0,0.0,0,0,0.737
https://zimbra-mail-3255f.firebaseapp.com/,0,0,0,0.0,1.0,0,1,1.0
https://www.telesambre.be,0,4.973,0.308,0.00049,0.0,0,1,0.155
https://gov-uk-bills.web.app/,0,0,0,0.0,1.0,0,1,1.0
https://www.lisasamuel.com,0,4.708,0.548,0.00342,0.182,0,1,0.7
https://www.sos-parents-japan.org,0,4.854,1.0,0.0,0.0,0,0,0.0
https://www.e-mint.at,0,5.14,0.167,0.0,0.182,0,0,0.333
https://www.shinjukurockets.com,0,0,0.0,0.0,0.4,0,1,1.0
https://www.creativeandmindful.com,0,5.006,0.333,0.0,0.0,0,1,1.0
http://www.students.vlevski.eu,0,3.972,1.0,0.0,0.0,0,0,0.0
https://aol-108176.weeblysite.com/,0,0,0,0.0,0.0,0,1,0.0
https://www.cpubenchmark.net,0,4.717,0.462,0.00191,0.0,0,1,0.043
https://www.icestonesoft.com,0,4.764,0.444,0.00181,0.5,0,1,0.2
http://www.f0463306.xsph.ru,0,0,0,0.0,0.0,0,1,0.0
https://www.hastane.com.tr,0,4.77,0.708,0.0,0.0,0,0,0.0
http://coinbasewallet.com.cn/,0,0,0,0.0,1.0,0,1,0.0
https://www.unit9.com,0,4.692,0.533,0.0,0.667,0,0,0.0
http://www.yj.ink,0,0,0,0.0,0.0,0,1,0.0
https://www.polygons.pro,0,4.52,0.45,0.0,1.0,0,1,0.25
http://www.photoedit.work,0,0,0,0.0,0.0,0,1,0.0
http://www.f0700012.xsph.ru,0,0,0,0.0,0.0,0,1,0.0
https://www.saben.co.nz,0,4.657,0.62,0.00082,0.375,0,0,0.384
http://www.anonym.to,0,4.473,0.5,0.00282,0.667,0,0,0.375
https://www.genova24.it,1,4.702,0.721,0.0,0.105,0,0,0.161
https://storageapi.fleek.co/e3dd30bb-a121-4492-aaed-440a81a72c07-bucket/verifymail1/index.html,0,4.385,1.0,0.0,0.0,0,1,0.0
http://www.foxionserl.com,0,5.772,1.0,0.0,0.0,0,0,1.0
https://www.androiddevelopment.pl,0,4.531,0.5,0.0,0.0,0,0,0.038
https://www.exotour.travel,0,4.75,0.522,0.0,0.0,0,0,0.892
https://www.dsc.com,0,4.746,0.133,0.0076,0.091,0,0,0.967
https://www.consultaustralia.com.au,0,4.61,0.667,0.0,0.667,0,1,0.481
http://www.ssgs-sol.co.uk,0,4.172,1.0,0.0,0.0,0,0,0.0
https://www.marieclaire.com.au,0,4.935,0.404,0.0,0.077,0,1,0.127
https://www.trishblogs.com,0,5.001,0.529,0.00176,1.0,0,1,0.684
https://www.dsnews.ua,0,4.797,0.632,0.0,0.0,0,1,0.086
https://www.fcda.gov.ng,0,4.817,0.414,0.00992,1.0,0,1,0.25
http://www.jnh991.com,0,5.174,1.0,0.0,0.0,0,1,0.0
https://www.dosadornments.com,0,4.759,0.74,0.00139,0.333,0,0,0.75
http://www.reispc.com,0,4.929,0.943,0.00316,1.0,0,1,0.167
https://www.dyerstudioinc.com,0,4.915,0.538,0.0,0.222,0,1,0.2
https://www.fanforum.com,0,4.768,0.45,0.00267,0.0,0,1,0.642
https://myiccu.firebaseapp.com/,0,4.526,0.167,0.0,0.0,0,1,0.0
https://www.schloss-nymphenburg.de,0,4.642,0.435,0.0,0.0,0,1,0.0
