url,meta_refresh_redirect,script_entropy_avg,inline_script_ratio,suspicious_keyword_density,css_external_ratio,base_tag_mismatch,title_brand_mismatch,image_alt_anomaly_ratio
https://www.lipidjournal.com,1,6.123,1.0,0.0,0.0,0,1,0.0
https://www.aercap.com,0,4.672,0.538,0.00639,0.0,0,0,0.684
https://www.wfa-arnsberg.de,0,4.501,0.059,0.0,0.0,0,1,0.125
https://www.astreetnearyou.org,0,5.019,0.087,0.00346,0.3,0,1,0.0
https://www.eriksmistad.no,0,0,0,0.0,0.0,0,1,0.0
http://www.adcash.com,0,4.6,0.625,0.00241,1.0,0,0,0.645
https://www.weavy.com,0,4.65,0.44,0.00354,0.167,0,0,0.211
http://www.gtaexplorer.ru,0,0,0,0.0,0.0,0,0,0.0
https://www.archatlas.org,0,4.448,0.6,0.0,0.0,0,0,1.0
https://www.realtymogul.com,0,4.844,0.556,0.01566,1.0,0,0,0.167
https://www.brintons.co.uk,0,4.668,0.571,0.00303,0.0,0,0,0.75
https://www.potreroview.net,0,4.877,0.324,0.00236,0.069,0,1,0.926
https://www.syntacticsinc.com,0,4.592,0.473,0.00108,0.333,0,1,0.0
https://rbtkely.wixsite.com/attt,0,4.484,0.25,0.0,1.0,0,0,0.0
https://www.funnyfable.com,0,0,0,0.0,0.0,0,1,0.0
https://www.priceypads.com,0,4.698,0.676,0.0,0.5,0,1,0.867
https://www.ietlabs.com,0,4.763,0.909,0.0036,0.2,0,1,0.778
https://www.permaisuri.com,0,4.787,0.152,0.0,0.143,0,0,0.776
https://www.helpannie.de,0,4.643,0.375,0.0,0.111,0,1,0.5
https://www.trustatrader.com,0,0,0,0.0,0.0,0,1,0.0
https://www.collegexpress.com,0,4.48,0.818,0.00131,0.667,0,0,0.067
https://www.electricmuseum.com,0,4.977,0.188,0.0,1.0,0,0,0.0
http://www.multigranos.com.bo,0,4.91,0.395,0.0,1.0,0,1,0.333
https://www.beaulieu.co.uk,0,4.957,0.462,0.0,0.105,0,0,0.25
https://tggworld.com/wp-includes/dhl/dhl_topscript/,0,0,0,0.0,0.0,0,1,0.0
https://www.bankofscotland.co.uk,0,0,0,0.05479,0.0,0,1,0.0
https://www.myusacorporation.com,0,4.888,0.643,0.00705,0.5,0,0,0.397
https://www.kosekiyuji-kinenkan.jp,0,4.622,0.167,0.0,0.0,0,1,0.222
http://www.f0594850.xsph.ru,0,0,0,0.0,0.0,0,1,0.0
http://www.ve.gp,0,5.014,0.25,0.0,0.0,0,1,0.0
https://www.localsearch.ch,0,4.836,0.512,0.0017,0.0,0,0,0.828
https://www.womenofwinecountry.com,0,4.808,0.352,0.0,0.06,0,1,0.154
https://www.torinogranata.it,0,4.966,0.805,0.0,1.0,0,1,0.0
https://www.themandagies.com,0,5.034,0.72,0.0,0.0,0,1,0.066
https://www.omniboxapp.com,0,4.988,0.3,0.0,0.0,0,1,1.0
https://www.passportparking.com,0,5.076,0.417,0.00698,0.0,0,1,0.5
https://www.visitgilgitbaltistan.gov.pk,0,3.768,0.25,0.00097,0.111,0,1,0.141
http://www.543t.com,0,4.366,1.0,0.0,0.0,0,1,0.0
https://www.australia108.com.au,0,4.678,0.467,0.00877,0.0,0,1,0.5
https://www.beardybird.com,0,4.35,0.667,0.00811,0.5,0,0,0.462
https://www.kuglermaag.com,0,4.642,0.057,0.00129,0.25,0,1,0.04
https://www.coquille.k12.or.us,0,4.93,0.667,0.0,0.0,0,0,0.0
https://www.cinerex.fr,0,4.852,0.571,0.0,0.0,0,1,0.0
https://www.karmapa.org.nz,0,0,0,0.00245,0.0,0,1,0.95
https://www.3dcadworld.com,0,4.762,0.615,0.00113,1.0,0,0,0.268
https://www.arpc.afrc.af.mil,0,0,0,0.0,0.0,0,1,0.0
https://www.heritagephotoarchive.co.uk,0,5.291,0.545,0.00517,1.0,0,1,1.0
https://www.nightlifetricities.com,0,4.879,0.51,0.0,0.182,0,1,0.8
https://www.thesimplethings.com,0,4.823,0.622,0.0027,1.0,0,1,0.0
https://www.rwgop.com,0,4.851,0.5,0.02532,0.0,0,1,1.0
https://www.flykickdesign.com,0,5.007,0.268,0.00206,0.048,0,0,0.867
https://www.graveldrivewayservices.ca,0,4.6,0.584,0.0,1.0,0,1,0.208
http://llyhugx.cluster028.hosting.ovh.net/dgfip/,1,4.362,1.0,0.0,0.0,0,0,1.0
https://www.grovesnurseries.co.uk,0,4.855,0.25,0.00688,0.0,0,1,0.308
https://www.doyouremember.co.uk,0,4.322,0.296,0.03717,0.0,0,1,0.012
https://66d8d1b8-7b00-47e9-8658-62b81702a024.usrfiles.com/html/0e472f_4d9b2a88f72eb4191a8eb158b004ca1f.html,0,0,0,0.0,0.0,0,0,0.0
https://www.estatebeads.com,0,4.707,0.673,0.00139,0.429,0,1,0.0
https://www.bakerperkinsgroup.com,0,4.759,0.419,0.00147,1.0,0,1,0.814
https://www.britishdragons.org,0,4.928,0.366,0.0,0.043,0,1,0.571
https://www.piggycars.com,0,5.122,0.286,0.00565,1.0,1,0,0.739
https://www.saopaulo.sp.gov.br,0,4.845,0.517,0.00358,0.167,1,1,0.691
https://www.honors.ufl.edu,0,4.876,0.538,0.0,0.0,0,0,0.6
https://www.patronicity.com,0,4.984,0.308,0.0,1.0,0,0,1.0
https://www.arica.org,0,4.307,0.462,0.0,1.0,0,0,0.267
https://www.charcoalblue.com,0,4.695,0.714,0.00641,1.0,0,0,0.0
http://www.a0406347.xsph.ru,0,0,0,0.0,0.0,0,1,0.0
https://www.fabricharte.com,0,4.844,0.393,0.0,0.028,0,1,1.0
http://www.torpid-resisted-sugar.glitch.me,0,0,0,0.0,0.0,0,0,1.0
http://www.brejoin.com,0,5.213,0.529,0.01414,1.0,0,0,0.947
https://www.wildadirondacks.org,0,5.089,0.5,0.0,0.0,0,1,0.0
https://www.chinapetmarket.com,0,4.921,0.383,0.0,0.033,0,1,0.455
http://sfdhgfdfdh.blogspot.com/?m=1,0,5.466,1.0,0.0,1.0,0,1,1.0
https://www.canadianbeautycollege.com,0,5.03,0.471,0.0,1.0,0,1,0.333
http://www.stoneartstudiosco.com,0,5.011,0.317,0.0,0.143,0,1,0.6
https://www.natyanez.com,0,0,0,0.0,1.0,0,0,0.0
https://www.takamaka.io,0,4.389,0.265,0.00245,0.4,0,0,0.907
https://www.hn.chinanews.com.cn,0,4.795,0.5,0.0,0.2,0,1,0.838
https://www.bpd.org,0,4.964,0.688,0.00302,0.0,0,1,0.125
https://www.dailyrapfacts.com,1,0,0,0.0,0.0,0,1,0.0
https://www.grove.co,0,4.805,0.704,0.0,0.167,0,0,0.504
https://www.jivebird.com,0,0,0.0,0.0,0.0,0,0,0.0
https://www.horydoly.cz,0,4.974,0.533,0.0,0.0,0,0,0.018
https://www.rollkall.com,0,4.827,0.538,0.01641,1.0,0,0,0.953
https://www.evexperience.com,0,4.903,0.585,0.005,1.0,0,1,0.381
https://www.eumobel.in,0,4.644,0.636,0.00237,0.4,0,0,1.0
http://quarantine29042022app-1311615844.cos.ap-chengdu.myqcloud.com/aaqkagm3ztm2odcyltawzgmtndk3ns05zjuxltixzmyyyznkntexmgaqadpitonhie1hjl70qeb7vdi-quarantine02719message283/quarantine.html,0,0,0,0.0625,0.0,0,0,0.0
http://www.combinedresidency.org,0,5.131,0.067,0.0,0.0,0,1,0.5
https://www.homemaison.com,0,4.141,0.294,0.0004,0.0,0,0,0.793
https://www.westmilwaukee.org,0,5.135,0.25,0.0017,0.111,0,1,0.25
https://www.elgazette.com,0,4.885,0.453,0.02152,0.036,0,1,0.333
https://www.endicottalliance.org,0,4.695,0.6,0.0,1.0,0,0,0.333
https://www.jdwnrh.gov.bt,0,4.808,0.309,0.00467,1.0,0,0,0.778
https://www.kane.com.au,0,4.734,0.467,0.00806,0.0,0,0,1.0
https://www.imaginecm.org,0,5.041,0.364,0.0,0.095,0,0,0.273
https://www.alexandramicheleevents.com,0,4.836,0.4,0.0,0.125,0,1,0.111
https://docs.google.com/forms/d/e/1faipqlsdwbz5hapgqojwjyndeeyjxamg0wnaj3kolh3fb6xf4c-fxjw/viewform,0,0,0,0.0,1.0,0,1,0.0
http://www.vh366.timeweb.ru,0,0,0.0,0.0,0.0,0,1,0.143
https://www.glossier.com,0,4.824,0.685,0.00071,0.0,0,0,0.309
https://www.dohahamadairport.com,0,5.223,0.017,0.00353,0.034,0,1,0.098
http://www.oodgn.cannca.shop,0,0,0,0.0,0.0,0,0,0.0
https://www.lauraagustin.com,0,4.962,0.467,0.00108,0.417,0,1,0.955
https://www.mdfdecor.com.br,0,4.502,0.75,0.0,0.857,0,1,0.019
https://www.fdcpublishing.com,0,4.681,0.2,0.0,1.0,0,1,1.0
https://www.panoramas.lt,0,5.005,0.833,0.0,0.0,0,0,0.842
https://www.windermeresun.com,0,4.822,0.357,0.0,0.167,0,0,0.958
http://www.coinpirate.cf,0,4.46,0.776,0.0,0.667,0,1,1.0
https://evri-uk-package.firebaseapp.com/,0,0,0,0.0,1.0,0,1,1.0
http://www.1lrlm36rm1cah13ob1he17rb9ok.net,0,0,0,0.0,0.0,0,0,0.0
https://www.badnorth.com,0,4.814,0.571,0.0,1.0,0,1,0.127
https://www.siae.fr,0,5.068,0.259,0.00225,0.286,0,0,0.643
http://www.kickassproxy.com,0,5.204,0.529,0.01441,1.0,0,0,0.947
https://www.theslowlabel.com,0,4.787,0.692,0.00121,0.5,0,1,0.966
https://www.megamindgroup.com,0,4.78,0.077,0.00929,0.333,0,1,0.857
https://www.clsac.org,0,4.735,0.704,0.0,0.833,0,0,0.0
https://www.henderson.lib.oh.us,0,3.505,0.115,0.00192,0.0,0,0,0.0
http://www.r7b9bed3d2429e6dce444af0f6280d9c9b.ws,0,0,0,0.0,0.0,0,1,0.0
http://5bet988.com/,0,0,0.0,0.0,0.0,0,1,0.0
https://www.playlsi.com,0,4.709,0.462,0.0018,0.0,0,1,0.333
https://www.thegriffon108.com,0,5.01,0.234,0.00413,1.0,0,1,0.951
https://www.packze.com,0,4.803,0.6,0.00461,0.0,0,0,0.29
https://www.parall.ax,0,4.681,0.524,0.00131,1.0,0,0,0.754
https://www.turnips2tangerines.com,0,4.172,1.0,0.0,0.0,0,0,0.0
https://remondrebezere.web.app/,1,4.062,1.0,0.0,0.0,0,1,0.0
https://www.sydneyairport.com,0,4.7,0.804,0.0,0.667,0,0,0.04
https://www.emaratyah.ae,0,0,0,0.1875,1.0,0,1,0.0
http://www.user.lc,0,5.014,0.25,0.0,0.0,0,1,0.0
https://www.transatlanticagency.com,0,4.853,0.588,0.0,1.0,0,0,0.952
https://www.useresponse.com,0,4.7,0.857,0.00233,0.0,0,0,0.988
https://www.sunrisefl.gov,0,0,0,0.0,0.0,0,1,0.0
https://www.beelingo.com,0,4.172,1.0,0.0,0.0,0,0,0.0
https://www.olhausenbilliards.com,0,4.969,0.455,0.00227,0.0,0,1,0.0
http://www.ciconline-fr-monespacefr.45-81-232-18.plesk.page,0,0,0.0,0.0,0.0,0,0,0.0
http://www.mx5.blocktrail.com,0,0,0,0.0,0.0,0,1,0.0
https://www.cityofpittsfield.org,0,5.008,0.652,0.00514,0.0,0,1,0.0
https://www.icewireless.com,0,4.668,0.5,0.00324,1.0,0,1,0.76
http://www.grek.uni.me,0,0,0,0.0,0.0,0,0,0.0
https://speckled-cumbersome-porcupine.glitch.me/sapi.htm?/natwestb.ankcre.card/info.htm,0,0,0,0.0,0.0,0,0,1.0
http://www.htname.info,0,0,0,0.0,0.0,0,0,0.0
http://www.dywanypers.pl,0,3.96,0.7,0.0,0.0,0,1,0.789
https://www.mgb.co.jp,0,4.926,0.178,0.0,0.0,0,0,0.333
https://dev-provinci8742738123.pantheonsite.io/,0,0,0,0.0,0.0,0,1,0.0
https://www.abbynews.com,0,4.977,0.647,0.00456,0.0,0,0,0.0
https://www.sanctuairesdebeauraing.be,0,5.05,0.512,0.00152,1.0,0,1,0.846
https://www.darkmatterzine.com,0,4.941,0.459,0.01571,0.0,0,1,1.0
https://www.tourdebelleile.com,0,4.874,0.692,0.0,0.0,0,1,0.014
https://www.loveandover.com,0,4.822,0.444,0.0,1.0,0,1,0.125
https://www.nprail.com,0,5.047,0.329,0.0,0.062,0,1,0.136
https://resultado0730.coop/,0,4.523,0.368,0.02632,0.556,0,1,0.333
https://www.clarion.edu,0,4.607,0.9,0.00239,1.0,0,1,0.333
https://www.umoi.org,0,4.565,1.0,0.0,0.0,0,1,0.0
https://www.buddybackpacker.com,0,4.774,0.481,0.0,0.059,0,1,0.917
https://www.countrychart.com,0,5.141,0.667,0.00799,0.0,0,0,0.0
https://hidden-waterfall-7ca9.6f8ox4my.workers.dev/,0,4.385,1.0,0.0,0.0,0,0,0.0
http://web-whatsapp-com-1.blogspot.com/,0,5.466,1.0,0.0,1.0,0,1,1.0
https://www.ville-clichy.fr,0,4.404,0.241,0.0,0.0,0,1,0.27
https://www.artxzay.com,0,4.793,0.571,0.0,1.0,0,0,0.769
http://www.bad83703b642fa1b933835c0d116e5288c.ws,0,0,0,0.0,0.0,0,1,0.0
https://www.endran.nl,1,0,0,0.0,0.0,0,0,0.0
https://www.18thstlounge.com,0,4.945,0.577,0.0,1.0,0,1,0.667
https://www.canadream.com,0,4.954,0.444,0.0,0.5,0,0,0.061
