url,meta_refresh_redirect,script_entropy_avg,inline_script_ratio,suspicious_keyword_density,css_external_ratio,base_tag_mismatch,title_brand_mismatch,image_alt_anomaly_ratio
https://dbyky-6iaaa-aaaad-qewkq-cai.raw.ic0.app/,0,4.423,1.0,0.0,0.0,0,1,0.0
https://bafybeiain66v7jkqtjkoankcmpaumxqpdfuhcm4selqd2gk6rnc4riuamy.ipfs.w3s.link/,0,0,0,0.0,0.0,0,0,0.0
http://www.f0586304.xsph.ru,0,0,0,0.0,0.0,0,1,0.0
https://www.androscogginanimalhospital.com,0,5.297,0.04,0.0,0.0,0,1,0.0
https://www.nilan.dk,0,4.327,0.762,0.00131,0.167,0,0,0.765
https://www.panagora.com,0,4.914,0.516,0.00085,0.067,0,0,0.0
http://terminatorsvideogame.com/u/mygovnew/,0,0,0,0.0,0.0,0,1,0.0
https://www.ocaatlanta.com,0,4.82,0.275,0.00459,1.0,0,1,1.0
https://www.jordanaviation.jo,0,4.031,0.424,0.0,0.067,0,1,0.905
https://www.ratakan.com,0,4.644,0.263,0.00073,0.3,0,0,0.0
https://www.travellifex.com,0,0,0,0.02703,1.0,0,1,0.0
https://www.renren.io,0,4.42,0.286,0.0,0.778,0,1,0.977
https://www.bestpricestone.co.uk,0,0,0,0.0,0.0,0,1,0.0
https://www.engstler-verlag.de,0,4.985,0.309,0.01075,0.048,0,1,0.5
https://www.prizeo.com,0,4.511,0.706,0.0,0.333,0,0,0.0
https://www.everybuckcounts.com,0,5.022,0.323,0.01255,0.0,0,1,0.125
https://www.kang.es,0,4.581,0.436,0.0,0.0,0,0,0.25
https://yahoo-mail-890747.webflow.io/,0,0,0,0.0,1.0,0,1,0.0
https://aol-108545.weeblysite.com/,0,0,0,0.0,0.0,0,1,0.0
https://www.nattynaturals.com,0,4.827,0.66,0.01198,0.667,0,1,0.235
https://www.rmfon.pl,0,4.875,0.417,0.0,0.0,0,1,0.375
https://www.outdoorsportswire.com,0,4.764,0.727,0.01329,0.0,0,1,1.0
https://www.helpwithmybank.gov,0,3.785,0.111,0.05822,0.0,0,0,0.172
https://project2b-b3830.web.app/,0,0,0,0.0,1.0,0,1,1.0
https://www.conceptlab.com,0,0,0.0,0.00098,0.0,0,0,0.159
https://www.placenorthwest.co.uk,0,4.939,0.469,0.00252,0.0,0,1,0.273
https://www.pediatrics.wisc.edu,0,4.75,0.389,0.0,0.25,0,0,0.562
https://www.avaulte.com,0,4.779,0.54,0.00196,0.0,0,0,0.625
https://www.irasutoya.com,0,5.611,0.8,0.0,1.0,0,1,0.638
https://www.cityofcarver.com,0,4.975,0.676,0.00391,0.0,0,1,0.0
https://www.sinembargo.mx,1,4.299,0.675,0.0,0.333,0,0,0.39
https://www.genealogyinc.com,1,6.115,1.0,0.0,0.0,0,1,0.0
https://snbcvertess.web.app/,1,4.423,1.0,0.0,0.0,0,1,0.0
http://www.tdcind.com,0,4.921,0.695,0.0,1.0,0,1,0.571
https://www.earth-auroville.com,0,4.968,0.571,0.0,0.0,0,1,1.0
http://www.torchmusic.fm,0,0,0,0.0,0.0,0,0,0.0
https://www.unioncountydailydigital.com,0,4.904,0.529,0.00804,0.609,0,1,0.917
https://sc.link/p0yw,0,0,0,0.0,0.0,0,0,0.0
https://www.coolgifting.com,0,3.657,0.863,0.00153,1.0,0,1,0.81
https://www.viterbonews24.it,0,4.697,0.667,0.0,0.0,0,1,0.233
https://www.glicko.net,0,0,0,0.0,0.0,0,1,0.5
https://www.kotsu.metro.tokyo.jp,0,4.787,0.294,0.0,0.0,0,1,0.021
http://www.summerlively.com,0,4.813,0.333,0.00847,0.0,0,0,0.0
https://www.loveandobject.com,0,5.412,0.5,0.00247,0.0,0,1,0.229
https://www.whotracks.me,0,0,0.0,0.0,0.0,0,0,0.778
https://www.goldmedalwineclub.com,0,4.783,0.576,0.00778,1.0,0,1,0.045
https://www.localmotion.org,0,4.55,0.613,0.0,1.0,0,1,0.5
https://www.ysgsolar.com,0,4.767,0.634,0.00306,0.0,0,1,0.957
http://inx.lv/9g9h,0,4.542,0.667,0.0,1.0,0,1,1.0
https://www.csp-inc.org,0,4.884,0.526,0.00305,1.0,0,1,0.909
https://www.carnews.com,0,5.027,0.351,0.0,0.059,0,0,0.977
https://griml.com/zgwv2,0,5.174,0.833,0.0,0.5,0,1,1.0
http://www.karaoke-flat.com,0,4.981,0.2,0.0,1.0,0,1,1.0
https://www.jumpingoatcoffeeroasters.com,0,4.85,0.625,0.00503,0.25,0,1,0.824
https://www.thup.com,0,4.941,0.545,0.00275,0.0,0,0,0.864
https://www.slimgenics.com,0,4.808,0.492,0.00126,0.308,0,0,0.292
http://www.hrbggames.com,0,0,0,0.0,0.0,0,1,0.0
https://www.ninds.nih.gov,0,5.239,0.4,0.00421,0.0,0,1,0.15
https://www.rhein-kreis-neuss.de,0,5.186,0.286,0.00029,0.0,0,1,0.621
https://www.agfoundation.org,0,4.777,0.538,0.00254,0.667,0,1,0.956
https://www.jazzarcheology.com,0,4.989,0.889,0.0,0.0,0,0,0.222
https://www.mpowers.com,0,5.175,0.5,0.0,0.0,0,0,0.15
https://www.musiccouncil.org,0,5.086,0.333,0.00085,0.182,0,1,1.0
https://www.nyirport.hu,0,4.82,0.4,0.0,0.25,0,1,0.698
https://www.prophon.org,0,4.721,0.5,0.0,0.0,0,1,0.0
https://www.bokradio.co.za,0,4.884,0.31,0.0,0.036,0,1,0.638
https://www.rocketlawyer.com,0,4.724,0.48,0.00655,0.0,0,1,0.619
https://www.newwave.cz,0,4.724,0.333,0.0,0.8,0,1,0.0
http://www.k0x.ru,0,5.051,0.5,0.0,0.0,0,1,0.0
http://www.don-lee.com,0,4.684,1.0,0.0,0.0,0,1,0.0
https://www.nialaya.com,0,4.562,0.682,0.00671,0.2,0,0,0.046
https://www.iasorecords.com,0,5.029,0.308,0.0,0.286,0,1,0.35
http://www.gcesab.com,0,4.842,0.317,0.0,1.0,0,1,0.0
https://www.bar.ca.gov,0,4.646,0.25,0.00476,0.8,0,1,0.0
https://www.definitions-marketing.com,0,4.767,0.533,0.0,0.0,0,1,0.0
https://www.kovinov.com,0,5.183,0.5,0.0,0.0,0,1,0.176
https://www.grafill.no,0,3.202,0.5,0.0,0.0,0,0,0.083
https://bafybeiger6fdrzr63vas2az7c2t5xlb5hykdaepebtzph7yvnyak6xduje.ipfs.dweb.link/,0,0,0.0,0.0,0.0,0,1,0.0
http://sensoriumpsychologists.com/dist/data/fr/files/login/login.php,0,0,0,0.0,0.0,0,1,1.0
https://www.dsni.org,0,4.854,0.6,0.0,1.0,0,0,0.545
http://www.phx-4.xmrpool.net,0,0,0,0.0,0.0,0,0,0.0
