url,meta_refresh_redirect,script_entropy_avg,inline_script_ratio,suspicious_keyword_density,css_external_ratio,base_tag_mismatch,title_brand_mismatch,image_alt_anomaly_ratio
https://www.lob.com,0,4.707,0.667,0.00503,1.0,0,0,0.25
https://attmail-102252-102742.weeblysite.com/,0,0,0,0.0,0.0,0,1,0.0
https://www.jaycar.com.au,0,5.657,0.5,0.0,0.0,0,0,0.0
https://www.alchemyhairsalon.com,0,4.809,0.707,0.00311,0.0,0,1,0.0
https://flxerros2.firebaseapp.com/,0,4.571,0.5,0.22222,0.0,0,1,0.0
http://www.dnshome.de,0,4.861,0.25,0.01439,0.0,0,0,0.0
https://www.cbfcreditunion.com,0,4.956,0.421,0.01382,1.0,0,0,0.667
https://www.yenicaggazetesi.com.tr,0,4.795,0.588,0.0,0.0,0,1,0.008
http://www.ambliglobal.nut.cc,0,5.46,0.75,0.0,0.0,0,0,0.0
https://www.nestle.com,1,6.124,1.0,0.0,0.0,0,1,0.0
https://www.pomme-ariane.com,0,4.698,0.444,0.0,0.111,0,1,0.381
https://www.internalfire.com,0,0,0.0,0.0,0.1,0,1,0.6
https://www.sensability.nl,0,5.186,0.222,0.0,0.19,0,0,0.87
https://www.dsm.city,0,0,0,0.0,0.0,0,1,0.0
https://myatt-team-101632.weeblysite.com/,0,0,0,0.0,0.0,0,1,0.0
https://www.dots-and-stripes.de,0,5.035,0.429,0.0,0.0,0,1,0.154
https://www.signetsandcyphers.com,0,4.956,0.342,0.00087,1.0,0,1,0.273
https://www.sandmeyersteel.com,0,4.937,0.522,0.00061,0.333,0,0,0.571
https://www.cutoday.info,0,4.943,0.889,0.00361,0.0,0,1,0.124
https://www.leugardens.org,0,4.846,0.552,0.00129,0.25,0,1,0.529
https://www.miaegypt.org,0,4.24,0.6,0.00576,0.364,0,1,0.25
http://biocareremedies.in/admin/kjhkj,0,4.929,0.3,0.0,0.0,0,1,0.0
https://www.modernosclasicos.com.ua,0,4.398,0.635,0.0,0.0,0,1,0.289
https://e7554150-5615-4a86-99d0-d33a146136a8.usrfiles.com/html/0e472f_4d9b2a88f72eb4191a8eb158b004ca1f.html,0,0,0,0.0,0.0,0,0,0.0
http://authmygov.freetcp.com/otp.html,0,0,0,0.0,0.0,0,1,0.0
http://www.r7274f9602afa954d39a347f97d1639f76.ws,0,0,0,0.0,0.0,0,1,0.0
https://www.mysterywire.com,0,5.58,1.0,0.0,0.0,0,1,0.0
https://www.portsi.com,0,4.963,0.4,0.0,0.018,0,1,0.923
https://www.fordmodelt.net,0,4.521,0.235,0.0,0.0,0,0,1.0
http://www.kinetekturk.com,0,0,0,0.0,0.0,0,0,0.0
https://aol-106220.weeblysite.com/,0,0,0,0.0,0.0,0,1,0.0
https://www.risingstars-uk.com,0,4.825,0.429,0.00467,0.0,0,1,0.143
https://bngparigenrais.firebaseapp.com/,0,0,0,0.0,1.0,0,1,1.0
http://www.tayga.mx,0,4.822,0.611,0.00142,1.0,0,0,0.659
http://www.clubfrontenisnaquera.es,0,0,0,0.0,0.0,0,0,0.0
https://www.themodularbody.com,0,5.127,0.5,0.0,0.0,0,1,0.0
https://www.offshore-stiftung.de,0,4.547,0.1,0.0,0.0,0,1,0.038
https://onlinequranteaching.com/public/1t4ehrjtkpzoxmv92gzmcmpozodrgzfo,0,4.172,1.0,0.0,0.0,0,0,0.0
http://www.andreasmannegren.com,0,5.051,0.109,0.0,1.0,0,1,0.333
https://www.pipefittingsdirect.co.uk,0,4.853,0.682,0.0,0.0,0,1,0.049
https://www.cashinator.de,0,4.115,0.765,0.00358,0.0,0,0,0.0
http://www.mec.net,0,4.933,1.0,0.0,0.0,0,1,0.0
https://info-sg-14a0c.firebaseapp.com/,0,0,0,0.0,1.0,0,1,1.0
http://www.rememberu3.zzz.com.ua,0,4.572,1.0,0.0,1.0,0,1,0.0
https://www.cornerstonepublications.org,0,4.608,0.364,0.00228,0.053,0,1,1.0
https://www.bau.edu.bd,0,4.631,0.129,0.00543,1.0,0,0,0.087
http://www.a0615246.xsph.ru,0,0,0,0.0,0.0,0,1,0.0
https://www.shipweb.ca,0,4.843,0.412,0.0,1.0,0,1,1.0
https://www.pasunautre.com,0,4.828,0.677,0.00165,1.0,0,1,0.382
https://www.exploringkorea.com,0,4.935,0.48,0.0,0.4,0,1,0.0
https://bt-102835.weeblysite.com/,0,0,0,0.0,0.0,0,1,0.0
https://attcurrentlyyahoo78.boxmode.io/,0,0,0,0.0,1.0,0,0,0.0
https://www.historicacanada.ca,0,5.07,0.056,0.0,0.0,0,1,0.96
http://www.zpctgbhm.ru,0,0,0,0.0,0.0,0,0,0.0
https://cutt.us/ddn8t,0,5.124,1.0,0.0,0.0,0,1,0.0
https://www.bespokeabode.com,0,4.818,0.636,0.0,1.0,0,1,0.0
http://www.emak.org,0,5.094,0.524,0.0,0.071,0,1,0.476
http://www.mir.7jp.cn,0,4.959,0.524,0.00694,0.889,0,0,0.909
https://www.ewe.at,0,4.794,0.5,0.0,0.5,0,0,0.156
https://www.bartshealth.nhs.uk,0,4.785,0.364,0.0,0.0,0,0,0.061
