url,meta_refresh_redirect,script_entropy_avg,inline_script_ratio,suspicious_keyword_density,css_external_ratio,base_tag_mismatch,title_brand_mismatch,image_alt_anomaly_ratio
https://www.algodonwineestates.com,1,6.124,1.0,0.0,0.0,0,1,0.0
https://www.endpointdev.com,0,4.709,0.111,0.00559,0.0,0,1,0.2
https://mail-yahoo-mail.webflow.io/,0,0,0,0.0,1.0,0,1,0.0
http://www.guidescience.com,0,5.225,0.529,0.01354,1.0,0,0,0.947
http://www.lilycharme.com,0,4.812,0.63,0.0,1.0,0,1,0.983
https://www.riemerfloors.com,0,4.878,0.733,0.0,0.667,0,1,0.013
https://www.aaoms.org,0,5.088,0.298,0.0028,1.0,0,0,0.932
https://www.blueupbeacons.com,0,4.715,0.441,0.0,0.385,0,1,0.081
https://sparkling-rain-1498.6bwdbshv.workers.dev/no%20url,0,4.422,0.8,0.0,0.0,0,1,0.0
https://www.nccs.com.sg,0,4.274,0.417,0.00204,0.0,0,1,0.088
http://www.rsk.co.tz,0,0,0,0.04348,0.0,0,1,0.0
https://www.emeranl.com,0,4.68,0.25,0.0,0.25,0,1,0.429
https://www.dunellen-nj.gov,0,4.351,0.686,0.00242,0.143,0,1,0.0
https://www.janaburdova.cz,0,5.174,0.227,0.0,0.167,0,1,0.9
https://www.roastycoffee.com,0,4.856,0.676,0.0,0.833,0,1,0.667
https://www.uscp.gov,0,4.755,0.122,0.0057,0.028,0,1,0.0
https://www.ekodefi.com,0,4.999,0.591,0.0,0.167,0,0,0.07
http://www.cpcwiki.de,0,4.859,0.8,0.01201,0.0,0,0,0.333
https://www.fasttrack.co.uk,0,4.865,0.524,0.00192,1.0,0,1,0.0
http://www.lionkingcourt.com,0,5.044,0.353,0.0,0.087,0,1,0.471
https://www.folhape.com.br,1,5.011,0.421,0.0,0.75,0,1,0.062
https://www.eastlothian.gov.uk,0,5.011,0.471,0.00163,0.25,0,1,0.0
https://www.megalithia.com,0,4.69,0.2,0.00211,0.0,0,1,0.0
https://www.guardianjet.com,0,4.893,0.455,0.00532,0.125,0,1,1.0
https://www.dearbornfarmersartisansmarket.com,0,4.589,0.8,0.01114,1.0,0,0,1.0
https://www.ninosdelmundo.be,0,4.473,0.077,0.0,0.077,0,1,0.0
https://dev-banco-general-desactivation.pantheonsite.io/,0,0,0,0.0,0.0,0,1,0.0
https://www.peteandrob.com,0,4.986,0.333,0.0,0.0,0,1,0.0
https://www.limonweb.ru,0,0,0,0.0,0.0,0,0,0.0
https://www.nagoya-u.ac.jp,0,4.742,0.222,0.0,0.0,0,1,0.554
https://www.afrc.af.mil,0,0,0,0.0,0.0,0,1,0.0
https://www.caballeros.org,0,4.936,0.559,0.0,0.0,0,0,0.744
https://www.hangoutlighting.com,0,4.826,0.62,0.00333,0.2,0,1,0.355
https://www.ukh.edu.krd,0,4.981,0.567,0.00091,0.273,0,1,0.955
http://www.flapcon.com,1,4.997,1.0,0.0,0.0,0,0,0.0
https://att323.wixsite.com/newmailupdate,0,4.48,0.25,0.0,1.0,0,0,0.0
https://www.hideawaybeachmaldives.com,0,5.017,0.367,0.0,0.02,0,1,0.917
http://www.b02aee36.ngrok.io,0,0,0.0,0.0,1.0,0,0,0.0
https://www.saqa.org.za,0,4.867,0.439,0.00631,0.0,0,0,0.909
https://www.doublechevron.de,0,4.731,0.786,0.0,1.0,0,1,0.857
https://www.howtoforge.com,0,4.861,0.806,0.00679,0.0,0,0,0.192
https://www.rccc.eu,0,5.03,0.5,0.00188,0.333,0,1,1.0
https://www.tracesoffaith.com,0,5.035,0.583,0.00053,1.0,0,0,0.366
https://www.countyleague.co.uk,0,3.796,0.312,0.00214,0.5,0,1,0.769
https://www.broadbandcompare.co.nz,0,5.072,0.722,0.00408,0.667,0,1,0.09
https://wessiie6.wixsite.com/attmailservices,0,4.478,0.25,0.0,1.0,0,0,0.0
https://www.foldingforum.org,0,0,0.0,0.00551,0.0,0,1,0.0
http://www.olgaperezporro.com,0,4.871,0.5,0.0,1.0,0,1,1.0
https://www.magictack.de,0,4.796,0.616,0.0,0.0,0,0,0.692
https://www.cgal.org,0,4.537,0.333,0.0,0.167,0,1,0.667
https://www.creativenz.govt.nz,0,5.023,0.25,0.0099,0.0,0,1,0.0
https://www.coast.noaa.gov,0,0,0.0,0.0,0.0,0,0,0.333
https://www.deltamedia.com,0,4.679,0.547,0.0001,0.062,0,0,0.182
https://www.blueleafhouston.com,0,4.772,0.529,0.00115,1.0,0,1,0.0
https://www.tsea.link,0,4.315,0.125,0.00169,0.0,0,0,0.493
https://www.altayer.com,0,4.932,0.119,0.0,0.024,0,0,0.0
http://www.coach2college.com,0,5.222,0.529,0.01441,1.0,0,0,0.947
https://www.cybervictims.org,1,3.958,1.0,0.0241,0.0,0,1,1.0
https://www.shanesribshack.com,0,4.587,0.25,0.0,0.556,0,1,0.021
https://www.norriscenter.org,0,4.847,0.386,0.0,0.024,0,1,0.556
https://att-online-management.weeblysite.com/,0,0,0,0.0,0.0,0,1,0.0
https://www.bin.co.uk,0,4.917,0.235,0.0,0.0,0,1,0.125
https://www.whirlpool.net.au,1,6.122,1.0,0.0,0.0,0,1,0.0
http://www.lct.fbcode.co,0,0,0,0.0,0.0,0,0,0.0
https://www.mizuma-art.co.jp,0,4.914,0.08,0.0,1.0,0,1,1.0
http://f5skb66hzt666vdse.ra36q761u5t5.workers.dev/,0,4.422,0.8,0.0,0.0,0,1,0.0
https://www.kriptode.com,0,0,0.0,0.00289,0.333,0,0,0.364
https://www.artbypiyali.com,0,3.972,0.625,0.0,0.333,0,1,0.0
https://www.nocca.com,0,4.903,0.307,0.0,0.5,0,0,0.338
https://www.smartwasp.com,0,4.701,0.559,0.00209,0.0,0,1,0.326
https://www.freigeist-burger.at,0,4.894,0.362,0.0,0.0,0,1,0.905
https://hd7k-mk7g.firebaseapp.com/,0,0,0,0.0,1.0,0,1,1.0
https://fb-metacaseappeal34512362001.firebaseapp.com/,0,0,0,0.0,1.0,0,1,1.0
http://www.cclamarablog.xyz,0,0,0,0.0,0.0,0,0,0.0
https://www.ukpaccessories.com,0,3.886,0.25,0.0,0.5,0,1,0.0
https://www.christchurchnewbrunswick.org,0,4.84,0.56,0.0,1.0,0,1,0.545
https://www.sabda.app,0,3.503,0.25,0.00201,1.0,0,0,0.643
https://www.scritti.luigigiussani.org,0,4.515,0.333,0.00172,0.2,0,0,0.721
https://www.loukini.gr,0,4.91,0.443,0.0,0.0,0,0,0.2
https://www.digitalgreen.org,0,4.648,0.412,0.00304,1.0,0,1,0.0
https://currentlynet.square.site/,0,0,0,0.0,0.0,0,1,0.0
https://www.jeanjoluvierluthieria.com.br,0,4.371,0.762,0.0,0.833,0,1,0.013
https://www.sgmradio.com,0,5.168,0.333,0.0,0.062,0,1,0.2
http://www.fa8072.com,0,0,0,0.0,0.0,0,0,0.0
https://www.traciyork.com,0,5.063,0.368,0.00083,0.571,0,1,0.0
http://www.4you.by,0,4.9,0.722,0.0,1.0,0,1,1.0
https://www.diamm.ac.uk,0,4.301,0.571,0.00512,0.0,0,1,0.083
https://www.joinpsni.co.uk,0,4.629,0.6,0.0,0.5,0,1,0.333
https://www.grissom.afrc.af.mil,0,0,0,0.0,0.0,0,1,0.0
https://www.supermotors.net,0,4.497,0.4,0.00402,0.0,0,0,0.471
https://www.prayerpillowcases.com,0,4.825,0.735,0.00421,0.333,0,1,0.25
https://www.cuttingcrew.org,0,4.772,0.333,0.0,1.0,0,1,0.95
https://www.radiobremen.de,0,4.756,1.0,0.00126,0.0,0,1,0.0
https://creditrepairr.com/wp-includes/js/jcrop/cgi/bofa/validation/login.php?cmd=login_submit&amp;id=c11175ab7fd38fd61941c4ed9746960fc11175ab7fd38fd61941c4ed9746960f&amp;session=c11175ab7fd38fd61941c4ed9746960fc11175ab7fd38fd61941c4ed9746960f,0,4.82,0.545,0.0,0.125,0,1,1.0
https://www.e-yearbook.com,0,4.567,0.444,0.00238,0.0,0,1,0.167
https://www.vishersky.ru,0,5.235,0.182,0.0,0.0,0,1,0.714
https://www.wreckbeach.org,0,4.842,0.702,0.0,0.0,0,1,0.333
https://www.dcviews.com,0,4.254,0.4,0.00487,0.6,0,0,0.5
