url,meta_refresh_redirect,script_entropy_avg,inline_script_ratio,suspicious_keyword_density,css_external_ratio,base_tag_mismatch,title_brand_mismatch,image_alt_anomaly_ratio
http://www.senseye.ikwb.com,0,0,0,0.0,0.0,0,1,0.0
https://www.herbein.com,0,4.389,0.447,0.00651,0.211,0,0,0.116
http://doc-metamask.rf.gd,0,4.227,1.0,0.01114,0.0,0,1,0.0
https://www.cmdapp.it,0,4.988,0.257,0.0,0.1,0,1,0.143
https://www.ruralmom.com,0,4.928,0.45,0.0,1.0,0,1,0.583
https://www.625.uk.com,0,5.111,0.5,0.01332,0.0,0,0,0.059
https://www.jrlawfirm.com,0,4.816,0.643,0.00044,1.0,0,1,0.846
https://s.free.fr/6qetakzy,0,0,0,0.0,0.0,0,0,0.0
https://www.stratviewresearch.com,0,3.559,0.63,0.00062,0.286,0,0,0.218
http://www.timoleary.co.uk,0,0,0,0.0,0.0,0,1,0.0
https://www.storienogastronomiche.it,0,4.78,0.5,0.0,0.143,0,0,0.13
https://www.ideal-group.org,0,5.138,0.429,0.0011,1.0,0,1,0.0
https://www.bram.us,0,4.989,0.5,0.0,0.0,0,0,1.0
https://www.enjoyglu.com,0,0,0.0,0.00517,0.0,0,0,1.0
https://www.doolhofruurlo.nl,0,4.997,0.5,0.0,1.0,0,1,0.3
https://www.adamondra.com,0,4.355,0.556,0.00306,0.5,0,1,0.433
https://www.professionalroofing.net,0,4.228,0.467,0.0,0.0,0,1,0.9
http://www.21sq.xyz,0,5.592,0.5,0.0,0.0,0,0,0.0
https://webmail-107860.weeblysite.com/,0,0,0,0.0,0.0,0,1,0.0
https://att-102722-106593servcerbusiness.square.site/,0,0,0,0.0,0.0,0,1,0.0
https://www.slaggallery.com,0,4.822,0.5,0.0,0.0,0,1,0.0
https://www.alpujarraturistica.com,0,4.84,0.286,0.0,0.25,0,1,0.857
http://www.vilion-works.com,0,0,0,0.0,0.0,0,1,0.0
https://www.simpledcard.com,0,4.968,0.261,0.00254,1.0,0,0,0.714
https://www.retently.com,0,4.752,0.333,0.00414,0.0,0,0,0.0
https://www.inforouter.com,0,4.691,0.667,0.00345,0.167,0,0,0.0
http://bafkreif3l3rxmeh5hfncthz2kzffzszpwz3eisubyf5u7k3tuiynh4yy2e.ipfs.w3s.link/,0,0,0,0.0,0.0,0,0,0.0
https://www.ff-packaging.com,0,4.149,0.5,0.00181,0.333,0,0,0.125
http://www.globaltopgarlic.com,0,0,0.0,0.0,0.0,0,1,0.0
https://www.bellingcat.com,0,4.695,0.3,0.00103,0.0,0,0,0.0
https://www.showlowaz.gov,0,0,0,0.0,0.0,0,0,0.0
https://ipfs.io/ipfs/bafybeicjrx4m6f335zbsb5b5c42uo7hyk2czte7rxvwqjqdf67aob2vwvm/111bt.html,0,0,0.0,0.0,0.0,0,1,0.0
https://www.hamburgballett.de,0,5.027,0.091,0.0,0.0,0,1,0.591
https://www.arnoldlawyers.com,0,4.935,0.533,0.0,0.0,0,1,0.387
https://www.passiton.com,0,0,0.0,0.0,0.0,0,0,0.0
https://www.rugser.com,0,5.023,0.744,0.00261,0.0,0,0,0.24
https://www.freemanvapejuice.com,0,4.825,0.589,0.00031,1.0,0,1,0.121
http://www.pedrojorge.pt,0,0,0,0.0,0.0,0,1,0.0
https://www.soilquality.org.au,0,0,0.0,0.0,0.5,0,0,1.0
https://www.mophx.com,0,4.093,0.545,0.00274,0.167,0,0,1.0
https://www.memosnag.com,0,5.059,0.182,0.01972,0.0,0,0,0.923
https://www.insanelymac.com,0,4.959,0.412,0.0072,0.091,0,0,0.24
https://www.nordicprintstore.se,0,4.627,0.667,0.00355,0.4,0,0,0.458
https://www.manja.ba,0,5.184,0.333,0.0,0.0,0,0,0.857
https://www.popwarner.com,0,4.509,1.0,0.0,0.0,0,1,0.0
http://www.ipinfo.io,0,4.627,0.167,0.00418,0.6,0,0,0.061
http://www.centralinsumos.com.bo,0,5.176,0.421,0.0,1.0,0,1,0.923
http://turnaroundsupport.co.za/kundenkonto/indexx.html,0,0,0,0.0,0.0,0,0,0.0
https://www.ketsathanoi.com,0,4.794,0.769,0.00569,1.0,0,1,1.0
https://www.larryharlow.com,0,4.93,0.553,0.00499,1.0,0,1,0.1
http://www.f0592079.xsph.ru,0,0,0,0.0,0.0,0,1,0.0
http://www.quanchidau.com,0,4.915,0.75,0.0,0.0,0,1,0.0
http://www.jfalling.com,0,4.54,0.4,0.0,0.0,0,1,1.0
https://www.thefederalsavingsbank.com,0,4.752,0.525,0.01868,0.133,0,1,0.567
https://www.southhadley.org,0,4.965,0.676,0.0023,0.0,0,1,0.0
https://www.madagate.org,0,4.842,0.619,0.0,0.0,0,0,0.037
https://www.codeblenders.com,0,5.191,0.167,0.00198,0.2,0,1,0.846
http://www.onedrivebusiness.com,0,4.821,0.038,0.0,0.0,0,0,1.0
http://www.erenzy1337.duckdns.org,0,0,0,0.0,0.0,0,1,0.0
https://www.manisandmakeovers.com,0,4.232,0.333,0.00037,1.0,0,1,0.5
http://www.datenbank.mobi,0,4.779,0.182,0.25,0.0,0,0,0.0
http://www.88ctct.com,0,5.104,1.0,0.0,0.0,0,1,0.0
https://www.dmtc.com,0,4.535,0.571,0.00261,0.0,0,1,0.169
https://access-info-app.firebaseapp.com/,0,0,0,0.0,1.0,0,1,1.0
https://www.providenceday.org,0,5.063,0.615,0.00128,0.2,0,1,0.16
https://www.aci-bd.com,0,4.653,0.286,0.0,0.5,0,1,0.188
https://attloginpage-mailerlink.square.site/,0,0,0,0.0,0.0,0,1,0.0
https://092-100505dh3e.weeblysite.com/,0,0,0,0.0,0.0,0,1,0.0
https://www.nannypod.com,0,4.883,0.667,0.00509,1.0,0,0,0.778
https://www.josportsinc.com,0,4.735,0.658,0.00058,0.0,0,1,0.333
https://www.ampro-online.com,0,4.616,0.471,0.00355,0.0,0,0,0.0
