url,meta_refresh_redirect,script_entropy_avg,inline_script_ratio,suspicious_keyword_density,css_external_ratio,base_tag_mismatch,title_brand_mismatch,image_alt_anomaly_ratio
https://www.bertelsmann.com,0,4.332,0.176,0.0,0.0,0,0,0.545
http://www.heathrowestudios.com,0,3.328,1.0,0.0,0.0,0,1,1.0
https://yasssouadjanclecles.web.app/,0,0,0,0.0,1.0,0,1,1.0
https://www.gamberorosso.it,0,4.957,0.532,0.00036,0.0,0,1,0.903
https://www.nlp-akademia.sk,0,3.902,1.0,0.02632,0.0,0,1,0.0
https://mpta-amsk-walot.godaddysites.com/,0,0,0,0.0,0.0,0,1,1.0
https://www.gradesaver.com,0,4.89,0.632,0.00136,0.333,0,0,0.667
https://www.bbbeauty.hu,0,4.977,0.32,0.0,0.1,0,0,0.8
http://www.kxsbwappupdate.dhcp.biz,0,0,0,0.0,0.0,0,0,0.0
http://43.134.240.146/v3/signin/identifier?dsh=s17385321:1679569399730027&amp;continue=https://accounts.google.com/&amp;followup=https://accounts.google.com/&amp;ifkv=awnoghed2hxut7lb-2e7nanwzsbaop4oa4kxirilw1hgkegjvtzkjevocwniubtvfpwgvmhinl6vrg&amp;passive=1209600&amp;flowname=glifwebsignin&amp;flowentry=servicelogin,0,0,0,0.0,0.0,0,1,0.0
https://www.interspeech2021.org,0,5.099,0.167,0.00375,0.0,0,1,0.905
https://www.successhealth.co.uk,0,4.748,0.75,0.0,0.143,0,1,0.059
https://www.wphna.org,0,5.152,0.667,0.00231,0.0,0,0,0.571
https://www.roamsofttech.com,0,4.657,0.364,0.00177,1.0,0,0,0.909
https://www.cox-online.co.jp,0,4.815,0.167,0.0,0.0,0,1,0.34
https://guimaraes-luiza.blogspot.com/?gclid=eaiaiqobchmiwsn9tjcn_qivehxuar2-mwngeaayasaaeglq0_d_bwe,0,5.466,1.0,0.0,1.0,0,1,1.0
https://www.incolororder.com,0,4.791,0.583,0.00103,1.0,0,1,0.965
https://www.soe.vn,0,4.152,0.222,0.0,0.077,0,1,0.91
https://www.kizschool.com,0,4.691,0.429,0.00206,0.0,0,0,0.868
https://jhjhgfg-3176c.web.app/,0,0,0,0.0,1.0,0,1,1.0
https://www.unleashcb.com,0,4.727,0.379,0.0,0.667,0,1,0.762
https://www.indianic.com,0,4.752,0.617,0.00106,1.0,0,0,0.341
https://www.mercedes-benz.com.cn,0,4.727,0.765,0.0,0.333,0,1,0.622
https://metashelf.myportfolio.com/,0,5.039,0.6,0.0,0.0,0,1,0.0
https://www.setaprint.net,0,4.947,0.37,0.0,0.0,0,0,1.0
https://williamhillgp.com/h5/#/pages/login/index,0,5.61,0.5,0.0,0.0,0,0,0.0
https://www.marypotter.org.au,0,4.878,0.425,0.00341,0.167,0,1,0.25
https://www.basecom.de,0,4.988,0.873,0.0,0.032,0,0,0.0
https://www.cathedrale-strasbourg.fr,0,3.902,1.0,0.02632,0.0,0,1,0.0
http://www.f0523160.xsph.ru,0,0,0,0.0,0.0,0,1,0.0
https://www.theholisticfertilitymethod.com,0,4.502,0.154,0.0,0.5,0,1,1.0
https://www.market.unicefusa.org,0,4.968,0.5,0.00267,0.071,0,0,0.133
https://www.braandcorsetsupplies.com,0,4.866,0.281,0.0119,0.0,0,1,0.76
